color,precipIntensity,precipProbability,summary,temperature,timestamp,visibility,windSpeed
green,0.0,0.0,Partly Cloudy,48.37,2017-10-23 05:00:00,6.216,3.84
green,0.0,0.0,Overcast,49.12,2017-10-23 06:00:00,6.216,3.55
green,0.0,0.0,Mostly Cloudy,49.48,2017-10-23 07:00:00,6.216,3.49
green,0.0,0.0,Mostly Cloudy,50.02,2017-10-23 08:00:00,6.216,3.86
green,0.0,0.0,Mostly Cloudy,51.13,2017-10-23 09:00:00,6.216,4.37
green,0.0,0.0,Mostly Cloudy,53.33,2017-10-23 10:00:00,6.216,4.74
green,0.0,0.0,Overcast,54.84,2017-10-23 11:00:00,5.778,5.85
green,0.0,0.0,Mostly Cloudy,57.15,2017-10-23 12:00:00,6.216,6.97
green,0.0,0.0,Overcast,58.51,2017-10-23 13:00:00,6.216,6.09
green,0.0,0.0,Overcast,59.22,2017-10-23 14:00:00,6.216,6.3
green,0.0,0.0,Overcast,60.04,2017-10-23 15:00:00,6.216,5.15
green,0.0,0.0,Overcast,59.57,2017-10-23 16:00:00,6.216,5.39
green,0.0,0.0,Overcast,59.32,2017-10-23 17:00:00,6.216,3.55
green,0.0,0.0,Overcast,59.12,2017-10-23 18:00:00,5.717,3.92
green,0.0,0.0,Overcast,58.96,2017-10-23 19:00:00,6.216,2.35
green,0.0,0.0,Mostly Cloudy,59.03,2017-10-23 20:00:00,6.216,3.6
green,0.0,0.0,Overcast,59.21,2017-10-23 21:00:00,6.216,2.73
green,0.0,0.0,Overcast,59.18,2017-10-23 22:00:00,6.216,3.46
green,0.0,0.0,Overcast,59.1,2017-10-23 23:00:00,6.216,4.04
green,0.0,0.0,Overcast,59.12,2017-10-24 00:00:00,6.216,4.25
green,0.0,0.0,Overcast,58.38,2017-10-24 01:00:00,6.216,4.43
green,0.0,0.0,Mostly Cloudy,57.32,2017-10-24 02:00:00,6.216,5.27
green,0.0,0.0,Mostly Cloudy,56.74,2017-10-24 03:00:00,6.216,4.46
green,0.0,0.0,Mostly Cloudy,56.54,2017-10-24 04:00:00,6.216,4.95
green,0.0,0.0,Overcast,57.3,2017-10-24 05:00:00,6.216,5.0
green,0.0,0.0,Overcast,57.8,2017-10-24 06:00:00,6.216,5.96
green,0.0,0.0,Overcast,58.21,2017-10-24 07:00:00,6.216,5.85
green,0.0,0.0,Mostly Cloudy,58.24,2017-10-24 08:00:00,6.216,7.04
green,0.0,0.0,Mostly Cloudy,59.26,2017-10-24 09:00:00,6.216,7.93
green,0.0,0.0,Mostly Cloudy,60.92,2017-10-24 10:00:00,6.216,9.53
green,0.0,0.0,Mostly Cloudy,63.08,2017-10-24 11:00:00,6.216,11.13
green,0.0,0.0,Partly Cloudy,65.16,2017-10-24 12:00:00,6.216,13.31
green,0.0,0.0,Mostly Cloudy,65.92,2017-10-24 13:00:00,6.216,12.81
green,0.0,0.0,Mostly Cloudy,66.11,2017-10-24 14:00:00,6.216,14.25
green,0.0,0.0,Mostly Cloudy,66.44,2017-10-24 15:00:00,6.216,14.0
green,0.0,0.0,Mostly Cloudy,65.98,2017-10-24 16:00:00,6.216,12.33
green,0.0,0.0,Mostly Cloudy,65.54,2017-10-24 17:00:00,6.216,8.7
green,0.0,0.0,Overcast,64.31,2017-10-24 18:00:00,6.216,7.63
green,0.0,0.0,Overcast,63.8,2017-10-24 19:00:00,6.216,6.77
green,0.0,0.0,Overcast,62.87,2017-10-24 20:00:00,6.216,8.69
yellow,0.0,0.0,Overcast,58.82,2017-10-25 07:00:00,6.216,10.56
green,0.0,0.0,Overcast,58.21,2017-10-25 08:00:00,6.216,7.81
green,0.0,0.0,Overcast,58.33,2017-10-25 09:00:00,6.216,6.05
green,0.0,0.0,Partly Cloudy,59.45,2017-10-25 10:00:00,6.216,4.78
green,0.0,0.0,Partly Cloudy,60.56,2017-10-25 11:00:00,6.216,5.2
green,0.0,0.0,Partly Cloudy,61.39,2017-10-25 12:00:00,6.216,5.29
green,0.0,0.0,Partly Cloudy,62.03,2017-10-25 13:00:00,6.216,5.59
green,0.0,0.0,Partly Cloudy,62.92,2017-10-25 14:00:00,6.216,6.23
green,0.0,0.0,Clear,63.1,2017-10-25 15:00:00,6.216,7.02
green,0.0,0.0,Clear,63.23,2017-10-25 16:00:00,6.216,5.15
green,0.0,0.0,Clear,60.85,2017-10-25 17:00:00,6.216,3.84
green,0.0,0.0,Partly Cloudy,58.24,2017-10-25 18:00:00,6.216,2.35
green,0.0,0.0,Partly Cloudy,55.48,2017-10-25 19:00:00,6.216,1.13
green,0.0,0.0,Partly Cloudy,52.6,2017-10-25 20:00:00,6.216,0.64
green,0.0,0.0,Mostly Cloudy,51.3,2017-10-25 21:00:00,6.216,0.55
green,0.0,0.0,Partly Cloudy,50.13,2017-10-25 22:00:00,6.216,0.05
green,0.0,0.0,Mostly Cloudy,49.42,2017-10-25 23:00:00,6.216,0.25
green,0.0,0.0,Mostly Cloudy,48.8,2017-10-26 00:00:00,6.216,0.49
green,0.0,0.0,Partly Cloudy,48.61,2017-10-26 01:00:00,6.216,1.27
green,0.0,0.0,Clear,48.24,2017-10-26 02:00:00,6.216,0.37
green,0.0,0.0,Mostly Cloudy,47.41,2017-10-26 03:00:00,6.216,0.77
green,0.0,0.0,Clear,46.49,2017-10-26 04:00:00,6.216,0.84
green,0.0,0.0,Mostly Cloudy,45.66,2017-10-26 05:00:00,6.216,1.18
green,0.0,0.0,Mostly Cloudy,46.2,2017-10-26 06:00:00,6.216,1.07
green,0.0,0.0,Mostly Cloudy,46.35,2017-10-26 07:00:00,6.216,1.02
green,0.0,0.0,Mostly Cloudy,46.67,2017-10-26 08:00:00,6.208,0.64
green,0.0,0.0,Mostly Cloudy,47.68,2017-10-26 09:00:00,6.216,0.94
green,0.0,0.0,Partly Cloudy,50.22,2017-10-26 10:00:00,6.216,2.36
green,0.0,0.0,Mostly Cloudy,53.28,2017-10-26 11:00:00,6.216,2.2
green,0.0,0.0,Partly Cloudy,55.52,2017-10-26 12:00:00,6.216,2.54
green,0.0,0.0,Mostly Cloudy,57.12,2017-10-26 13:00:00,6.216,2.35
green,0.0,0.0,Mostly Cloudy,58.01,2017-10-26 14:00:00,5.778,2.31
green,0.0,0.0,Mostly Cloudy,57.72,2017-10-26 15:00:00,5.778,2.37
green,0.001,0.11,Mostly Cloudy,56.84,2017-10-26 16:00:00,6.216,1.62
green,0.001,0.16,Overcast,56.14,2017-10-26 17:00:00,5.345,1.34
green,0.0,0.0,Overcast,55.24,2017-10-26 18:00:00,5.909,1.08
green,0.0,0.0,Overcast,54.97,2017-10-26 19:00:00,6.216,0.59
green,0.0,0.0,Mostly Cloudy,54.24,2017-10-26 20:00:00,6.216,1.52
green,0.0,0.0,Mostly Cloudy,53.66,2017-10-26 21:00:00,6.216,0.95
green,0.0,0.0,Overcast,53.68,2017-10-26 22:00:00,6.216,0.86
green,0.0,0.0,Overcast,53.76,2017-10-26 23:00:00,6.216,0.82
green,0.0,0.0,Overcast,54.01,2017-10-27 00:00:00,6.216,2.49
green,0.0,0.0,Overcast,53.84,2017-10-27 01:00:00,6.216,3.04
green,0.001,0.11,Overcast,51.59,2017-10-27 02:00:00,6.216,3.1
green,0.0,0.0,Clear,50.12,2017-10-27 03:00:00,6.216,2.68
green,0.0,0.0,Clear,47.75,2017-10-27 04:00:00,6.216,2.06
green,0.0,0.0,Clear,46.21,2017-10-27 05:00:00,6.216,2.51
green,0.0,0.0,Clear,45.15,2017-10-27 06:00:00,6.216,1.62
yellow,0.0,0.0,Mostly Cloudy,44.56,2017-11-12 12:00:00,6.216,9.36
yellow,0.0,0.0,Mostly Cloudy,44.74,2017-11-12 13:00:00,6.216,12.04
yellow,0.0,0.0,Overcast,44.45,2017-11-12 14:00:00,6.216,11.13
yellow,0.0,0.0,Mostly Cloudy,44.75,2017-11-12 15:00:00,6.216,10.68
yellow,0.0,0.0,Mostly Cloudy,44.03,2017-11-12 16:00:00,6.216,8.47
yellow,0.0,0.0,Overcast,43.65,2017-11-12 17:00:00,6.216,8.74
yellow,0.0,0.0,Mostly Cloudy,43.28,2017-11-12 18:00:00,6.216,9.66
yellow,0.0,0.0,Mostly Cloudy,42.94,2017-11-12 19:00:00,6.216,9.65
yellow,0.0,0.0,Overcast,42.17,2017-11-12 20:00:00,6.216,7.46
yellow,0.002,0.16,Mostly Cloudy,41.06,2017-11-12 21:00:00,6.216,6.92
yellow,0.001,0.17,Mostly Cloudy,40.67,2017-11-12 22:00:00,6.216,7.36
yellow,0.0,0.0,Mostly Cloudy,39.45,2017-11-12 23:00:00,6.216,6.55
yellow,0.0,0.0,Mostly Cloudy,38.81,2017-11-13 00:00:00,6.216,6.05
yellow,0.0,0.0,Partly Cloudy,38.16,2017-11-13 01:00:00,6.216,5.74
yellow,0.0,0.0,Clear,37.23,2017-11-13 02:00:00,6.216,5.47
yellow,0.0,0.0,Clear,36.4,2017-11-13 03:00:00,6.216,4.81
yellow,0.0,0.0,Clear,36.1,2017-11-13 04:00:00,6.216,6.08
yellow,0.0,0.0,Clear,35.84,2017-11-13 05:00:00,6.216,4.37
yellow,0.0,0.0,Clear,35.13,2017-11-13 06:00:00,6.216,4.27
green,0.0,0.0,Clear,34.75,2017-11-13 07:00:00,6.216,4.27
green,0.0,0.0,Clear,34.95,2017-11-13 08:00:00,6.216,5.02
green,0.0,0.0,Clear,37.49,2017-11-13 09:00:00,6.216,5.65
green,0.0,0.0,Clear,39.94,2017-11-13 10:00:00,6.216,5.3
green,0.0,0.0,Clear,42.47,2017-11-13 11:00:00,6.216,5.6
green,0.0,0.0,Partly Cloudy,44.25,2017-11-13 12:00:00,6.216,6.22
green,0.0,0.0,Partly Cloudy,44.59,2017-11-13 13:00:00,6.216,4.06
green,0.0,0.0,Partly Cloudy,44.84,2017-11-13 14:00:00,6.216,3.68
green,0.0,0.0,Partly Cloudy,44.66,2017-11-13 15:00:00,6.216,3.08
green,0.0,0.0,Partly Cloudy,43.42,2017-11-13 16:00:00,6.216,1.28
green,0.0,0.0,Partly Cloudy,41.71,2017-11-13 17:00:00,6.216,2.12
green,0.0,0.0,Partly Cloudy,41.26,2017-11-13 18:00:00,6.216,1.42
green,0.0,0.0,Mostly Cloudy,40.62,2017-11-13 19:00:00,6.216,1.82
green,0.0,0.0,Mostly Cloudy,38.91,2017-11-13 20:00:00,6.216,1.7
green,0.0,0.0,Clear,37.56,2017-11-13 21:00:00,6.216,1.89
green,0.0,0.0,Clear,37.15,2017-11-13 22:00:00,6.216,2.47
green,0.0,0.0,Overcast,37.93,2017-11-13 23:00:00,6.216,3.45
green,0.0,0.0,Partly Cloudy,38.16,2017-11-14 00:00:00,6.216,3.87
green,0.0,0.0,Overcast,39.33,2017-11-14 01:00:00,6.216,4.12
green,0.0,0.0,Mostly Cloudy,40.86,2017-11-14 02:00:00,6.216,5.06
green,0.0,0.0,Overcast,41.94,2017-11-14 03:00:00,6.216,4.55
green,0.0,0.0,Mostly Cloudy,42.49,2017-11-14 04:00:00,6.216,5.79
green,0.0,0.0,Mostly Cloudy,43.61,2017-11-14 05:00:00,6.216,5.27
green,0.001,0.3,Possible Drizzle,44.02,2017-11-14 06:00:00,6.216,6.8
green,0.002,0.55,Possible Drizzle,44.69,2017-11-14 07:00:00,6.216,6.79
green,0.0,0.0,Mostly Cloudy,45.37,2017-11-14 08:00:00,6.216,5.93
green,0.0,0.0,Overcast,46.41,2017-11-14 09:00:00,6.216,4.93
green,0.0,0.0,Overcast,48.32,2017-11-14 10:00:00,6.216,5.08
green,0.0,0.0,Overcast,49.86,2017-11-14 11:00:00,6.216,4.85
green,0.0,0.0,Overcast,51.52,2017-11-14 12:00:00,6.216,5.31
green,0.0,0.0,Mostly Cloudy,52.54,2017-11-14 13:00:00,6.216,6.42
green,0.0,0.0,Overcast,53.62,2017-11-14 14:00:00,6.216,6.37
green,0.0,0.0,Overcast,52.9,2017-11-14 15:00:00,6.216,4.23
green,0.0,0.0,Mostly Cloudy,51.71,2017-11-14 16:00:00,6.216,4.47
green,0.0,0.0,Overcast,50.55,2017-11-14 17:00:00,6.216,2.99
green,0.0,0.0,Mostly Cloudy,50.6,2017-11-14 18:00:00,6.216,2.77
green,0.0,0.0,Overcast,50.31,2017-11-14 19:00:00,6.216,3.86
green,0.0,0.0,Overcast,50.38,2017-11-14 20:00:00,6.216,3.1
green,0.0,0.0,Overcast,50.39,2017-11-14 21:00:00,6.216,3.55
green,0.0,0.0,Overcast,50.44,2017-11-14 22:00:00,6.216,3.94
green,0.0,0.0,Overcast,50.86,2017-11-14 23:00:00,6.216,4.35
green,0.0,0.0,Overcast,50.98,2017-11-15 00:00:00,6.216,3.69
green,0.0,0.0,Overcast,50.69,2017-11-15 01:00:00,5.591,3.71
green,0.0,0.0,Mostly Cloudy,49.99,2017-11-15 02:00:00,5.591,3.44
green,0.0,0.0,Overcast,49.49,2017-11-15 03:00:00,5.591,2.58
green,0.0,0.0,Mostly Cloudy,49.96,2017-11-15 04:00:00,6.216,2.65
green,0.0,0.0,Overcast,49.98,2017-11-15 05:00:00,5.591,2.65
yellow,0.0,0.0,Overcast,55.99,2017-11-21 22:00:00,6.216,11.73
yellow,0.0,0.0,Overcast,56.18,2017-11-21 23:00:00,6.216,11.56
yellow,0.0,0.0,Overcast,56.16,2017-11-22 00:00:00,6.216,11.14
yellow,0.0,0.0,Overcast,55.96,2017-11-22 01:00:00,6.216,11.15
yellow,0.0,0.0,Overcast,56.5,2017-11-22 02:00:00,6.216,10.5
yellow,0.0,0.0,Overcast,55.97,2017-11-22 03:00:00,6.216,11.16
yellow,0.0,0.0,Overcast,56.14,2017-11-22 04:00:00,6.216,11.91
yellow,0.0,0.0,Overcast,56.18,2017-11-22 05:00:00,6.216,12.17
yellow,0.0,0.0,Overcast,55.83,2017-11-22 06:00:00,6.216,12.04
green,0.0,0.0,Overcast,55.73,2017-11-22 07:00:00,6.216,10.61
green,0.0,0.0,Partly Cloudy,55.71,2017-11-22 08:00:00,6.216,12.0
green,0.0,0.0,Partly Cloudy,55.89,2017-11-22 09:00:00,6.216,13.61
green,0.0,0.0,Partly Cloudy,57.26,2017-11-22 10:00:00,6.216,14.66
green,0.0,0.0,Partly Cloudy,58.59,2017-11-22 11:00:00,6.216,15.84
green,0.0,0.0,Partly Cloudy,58.64,2017-11-22 12:00:00,6.216,15.69
green,0.0,0.0,Overcast,58.25,2017-11-22 13:00:00,6.216,16.14
green,0.0,0.0,Mostly Cloudy,58.3,2017-11-22 14:00:00,6.216,13.42
green,0.0,0.0,Overcast,58.07,2017-11-22 15:00:00,6.216,14.14
green,0.0,0.0,Overcast,57.43,2017-11-22 16:00:00,6.216,15.68
green,0.0,0.0,Overcast,56.96,2017-11-22 17:00:00,6.216,14.8
green,0.0,0.0,Partly Cloudy,55.5,2017-11-22 18:00:00,6.216,12.92
green,0.0,0.0,Clear,55.56,2017-11-22 19:00:00,6.216,12.62
green,0.0,0.0,Clear,56.76,2017-11-22 20:00:00,6.216,13.85
green,0.0,0.0,Mostly Cloudy,58.39,2017-11-22 21:00:00,6.216,15.92
green,0.0,0.0,Mostly Cloudy,58.71,2017-11-22 22:00:00,6.216,18.06
green,0.0,0.0,Mostly Cloudy,58.54,2017-11-22 23:00:00,6.216,17.82
green,0.0,0.0,Overcast,58.89,2017-11-23 00:00:00,6.216,17.77
green,0.0,0.0,Mostly Cloudy,59.22,2017-11-23 01:00:00,6.216,17.67
green,0.002,0.21,Mostly Cloudy,57.68,2017-11-23 02:00:00,6.216,16.9
green,0.023,0.59,Possible Light Rain,55.24,2017-11-23 03:00:00,3.73,13.09
green,0.026,0.71,Light Rain,54.9,2017-11-23 04:00:00,6.216,10.29
green,0.005,0.61,Possible Drizzle,55.0,2017-11-23 05:00:00,6.216,10.49
green,0.0,0.0,Mostly Cloudy,54.81,2017-11-23 06:00:00,6.216,11.76
green,0.001,0.19,Mostly Cloudy,53.72,2017-11-23 07:00:00,6.216,13.22
green,0.003,0.38,Possible Drizzle,50.12,2017-11-23 08:00:00,6.216,12.95
green,0.001,0.12,Overcast,47.01,2017-11-23 09:00:00,6.216,11.39
green,0.0,0.0,Partly Cloudy,47.5,2017-11-23 10:00:00,6.216,10.46
green,0.0,0.0,Clear,48.93,2017-11-23 11:00:00,6.216,12.6
green,0.0,0.0,Clear,50.02,2017-11-23 12:00:00,6.216,13.87
green,0.0,0.0,Partly Cloudy,51.33,2017-11-23 13:00:00,6.216,17.04
green,0.0,0.0,Partly Cloudy,51.6,2017-11-23 14:00:00,6.216,17.08
green,0.0,0.0,Partly Cloudy,51.18,2017-11-23 15:00:00,6.216,14.28
green,0.0,0.0,Mostly Cloudy,49.63,2017-11-23 16:00:00,6.216,11.91
green,0.0,0.0,Partly Cloudy,48.12,2017-11-23 17:00:00,6.216,10.65
green,0.0,0.0,Partly Cloudy,46.84,2017-11-23 18:00:00,6.216,6.71
green,0.0,0.0,Partly Cloudy,46.2,2017-11-23 19:00:00,6.216,5.34
green,0.0,0.0,Mostly Cloudy,46.2,2017-11-23 20:00:00,6.216,5.24
green,0.0,0.0,Clear,45.48,2017-11-23 21:00:00,6.216,2.77
green,0.0,0.0,Partly Cloudy,45.19,2017-11-23 22:00:00,6.216,3.23
green,0.0,0.0,Clear,44.24,2017-11-23 23:00:00,6.216,2.31
green,0.0,0.0,Mostly Cloudy,43.45,2017-11-24 00:00:00,6.216,1.09
green,0.0,0.0,Overcast,43.05,2017-11-24 01:00:00,6.216,1.09
green,0.0,0.0,Mostly Cloudy,42.9,2017-11-24 02:00:00,6.216,0.29
green,0.0,0.0,Mostly Cloudy,41.98,2017-11-24 03:00:00,6.216,0.89
green,0.0,0.0,Mostly Cloudy,41.17,2017-11-24 04:00:00,6.216,0.49
green,0.0,0.0,Mostly Cloudy,40.17,2017-11-24 05:00:00,6.216,1.52
green,0.0,0.0,Partly Cloudy,38.9,2017-11-24 06:00:00,6.216,1.24
green,0.0,0.0,Partly Cloudy,37.62,2017-11-24 07:00:00,6.216,1.04
green,0.0,0.0,Clear,36.5,2017-11-24 08:00:00,6.216,1.43
green,0.0,0.0,Clear,37.09,2017-11-24 09:00:00,6.216,1.62
green,0.0,0.0,Clear,41.65,2017-11-24 10:00:00,6.216,2.92
green,0.0,0.0,Clear,44.41,2017-11-24 11:00:00,6.216,4.35
green,0.0,0.0,Clear,45.24,2017-11-24 12:00:00,6.216,3.86
green,0.0,0.0,Clear,45.91,2017-11-24 13:00:00,6.216,2.72
green,0.0,0.0,Clear,44.78,2017-11-24 14:00:00,6.216,2.23
green,0.0,0.0,Clear,44.04,2017-11-24 15:00:00,6.216,2.14
green,0.0,0.0,Clear,40.89,2017-11-24 16:00:00,6.216,0.83
green,0.0,0.0,Clear,37.08,2017-11-24 17:00:00,6.216,1.12
green,0.0,0.0,Clear,35.3,2017-11-24 18:00:00,6.216,0.67
green,0.0,0.0,Clear,34.26,2017-11-24 19:00:00,6.216,1.44
green,0.0,0.0,Clear,32.53,2017-11-24 20:00:00,6.216,0.85
green,0.0,0.0,Clear,32.14,2017-11-24 21:00:00,6.216,0.6
green,0.0,0.0,Clear,31.04,2017-11-24 22:00:00,6.216,1.45
green,0.0,0.0,Clear,31.08,2017-11-24 23:00:00,6.216,1.12
green,0.0,0.0,Clear,30.69,2017-11-25 00:00:00,6.216,1.89
green,0.0,0.0,Clear,31.52,2017-11-25 01:00:00,6.216,1.53
green,0.0,0.0,Clear,31.68,2017-11-25 02:00:00,6.216,2.07
green,0.0,0.0,Clear,31.68,2017-11-25 03:00:00,6.216,1.95
green,0.0,0.0,Overcast,32.55,2017-11-25 04:00:00,6.216,2.24
green,0.0,0.0,Clear,32.85,2017-11-25 05:00:00,6.216,2.2
green,0.0,0.0,Clear,32.77,2017-11-25 06:00:00,6.216,1.94
green,0.0,0.0,Clear,32.56,2017-11-25 07:00:00,6.216,2.5
green,0.0,0.0,Clear,32.21,2017-11-25 08:00:00,6.216,3.68
green,0.0,0.0,Clear,33.35,2017-11-25 09:00:00,6.216,4.28
green,0.0,0.0,Clear,36.76,2017-11-25 10:00:00,6.216,6.59
green,0.001,0.23,Partly Cloudy,39.05,2017-11-25 11:00:00,6.216,7.34
green,0.0,0.0,Partly Cloudy,40.91,2017-11-25 12:00:00,6.216,9.27
green,0.0,0.0,Mostly Cloudy,41.56,2017-11-25 13:00:00,6.216,10.04
green,0.0,0.0,Mostly Cloudy,42.4,2017-11-25 14:00:00,6.216,9.77
green,0.0,0.0,Mostly Cloudy,41.81,2017-11-25 15:00:00,6.216,9.49
green,0.0,0.0,Partly Cloudy,40.13,2017-11-25 16:00:00,6.216,6.31
