color,precipIntensity,precipProbability,summary,temperature,timestamp,visibility,windSpeed
yellow,0.0,0.0,Mostly Cloudy,56.35,2012-06-08 19:00:00,6.216,13.03
yellow,0.0,0.0,Overcast,55.05,2012-06-08 20:00:00,6.216,12.95
yellow,0.0,0.0,Overcast,54.19,2012-06-08 21:00:00,6.216,12.42
yellow,0.0,0.0,Overcast,52.5,2012-06-08 22:00:00,6.216,12.18
yellow,0.0,0.0,Overcast,52.07,2012-06-08 23:00:00,6.216,11.0
yellow,0.0,0.0,Partly Cloudy,51.85,2012-06-09 00:00:00,6.216,11.73
yellow,0.0,0.0,Mostly Cloudy,51.79,2012-06-09 01:00:00,6.216,10.78
yellow,0.0,0.0,Overcast,51.66,2012-06-09 02:00:00,6.216,11.61
yellow,0.0,0.0,Overcast,51.68,2012-06-09 03:00:00,6.216,10.98
yellow,0.0,0.0,Overcast,51.49,2012-06-09 04:00:00,6.216,10.45
yellow,0.0,0.0,Overcast,50.95,2012-06-09 05:00:00,6.216,9.9
yellow,0.0,0.0,Overcast,51.12,2012-06-09 06:00:00,6.216,9.02
yellow,0.0,0.0,Mostly Cloudy,51.8,2012-06-09 07:00:00,6.216,12.41
yellow,0.0,0.0,Mostly Cloudy,53.23,2012-06-09 08:00:00,6.216,10.48
yellow,0.0,0.0,Mostly Cloudy,53.88,2012-06-09 09:00:00,6.216,13.0
yellow,0.0,0.0,Mostly Cloudy,55.43,2012-06-09 10:00:00,6.216,13.13
green,0.0,0.0,Mostly Cloudy,56.12,2012-06-09 11:00:00,6.216,13.63
green,0.0,0.0,Mostly Cloudy,56.96,2012-06-09 12:00:00,6.216,11.86
green,0.0,0.0,Overcast,57.52,2012-06-09 13:00:00,6.216,13.88
green,0.0,0.0,Mostly Cloudy,58.28,2012-06-09 14:00:00,6.216,11.06
green,0.0,0.0,Mostly Cloudy,59.54,2012-06-09 15:00:00,6.216,10.11
green,0.0,0.0,Mostly Cloudy,61.31,2012-06-09 16:00:00,6.216,10.75
green,0.0,0.0,Mostly Cloudy,62.2,2012-06-09 17:00:00,6.216,7.86
green,0.0,0.0,Mostly Cloudy,61.74,2012-06-09 18:00:00,6.216,8.45
green,0.0,0.0,Partly Cloudy,61.16,2012-06-09 19:00:00,6.216,6.98
green,0.0,0.0,Partly Cloudy,59.02,2012-06-09 20:00:00,6.216,4.31
green,0.0,0.0,Mostly Cloudy,57.38,2012-06-09 21:00:00,6.216,2.15
green,0.0,0.0,Overcast,54.36,2012-06-09 22:00:00,6.216,0.57
green,0.0,0.0,Clear,52.08,2012-06-09 23:00:00,6.216,0.98
green,0.0,0.0,Partly Cloudy,51.02,2012-06-10 00:00:00,6.216,1.08
green,0.0,0.0,Partly Cloudy,48.75,2012-06-10 01:00:00,6.216,1.86
green,0.0,0.0,Partly Cloudy,47.41,2012-06-10 02:00:00,6.216,0.79
green,0.0,0.0,Clear,46.75,2012-06-10 03:00:00,6.216,1.05
green,0.0,0.0,Clear,45.25,2012-06-10 04:00:00,6.216,0.52
green,0.0,0.0,Clear,44.29,2012-06-10 05:00:00,6.216,0.96
green,0.0,0.0,Clear,46.35,2012-06-10 06:00:00,6.216,1.0
green,0.0,0.0,Clear,51.21,2012-06-10 07:00:00,6.208,2.07
green,0.0,0.0,Clear,56.16,2012-06-10 08:00:00,6.212,1.24
green,0.0,0.0,Clear,59.79,2012-06-10 09:00:00,6.212,1.31
green,0.0,0.0,Partly Cloudy,62.04,2012-06-10 10:00:00,6.216,3.16
green,0.0,0.0,Partly Cloudy,63.46,2012-06-10 11:00:00,6.216,2.54
green,0.0,0.0,Partly Cloudy,65.16,2012-06-10 12:00:00,6.216,2.63
green,0.0,0.0,Partly Cloudy,65.68,2012-06-10 13:00:00,6.216,4.24
green,0.0,0.0,Mostly Cloudy,64.51,2012-06-10 14:00:00,6.216,3.5
green,0.0,0.0,Partly Cloudy,64.65,2012-06-10 15:00:00,6.216,2.7
green,0.0,0.0,Mostly Cloudy,63.53,2012-06-10 16:00:00,6.216,3.65
green,0.0,0.0,Partly Cloudy,61.72,2012-06-10 17:00:00,6.216,2.87
green,0.001,0.08,Mostly Cloudy,61.2,2012-06-10 18:00:00,6.216,1.47
green,0.002,0.34,Possible Drizzle,60.26,2012-06-10 19:00:00,6.216,2.49
green,0.0,0.0,Mostly Cloudy,58.63,2012-06-10 20:00:00,6.216,2.32
green,0.0,0.0,Partly Cloudy,57.09,2012-06-10 21:00:00,6.216,1.75
green,0.0,0.0,Mostly Cloudy,55.69,2012-06-10 22:00:00,6.216,2.04
green,0.0,0.0,Overcast,54.97,2012-06-10 23:00:00,6.216,1.99
green,0.001,0.07,Overcast,53.56,2012-06-11 00:00:00,6.216,2.15
green,0.004,0.51,Possible Drizzle,53.0,2012-06-11 01:00:00,6.216,2.09
green,0.02,0.9,Light Rain,52.45,2012-06-11 02:00:00,6.216,2.65
green,0.022,0.93,Light Rain,52.06,2012-06-11 03:00:00,5.591,2.85
green,0.06,1.0,Light Rain,51.96,2012-06-11 04:00:00,5.591,4.81
green,0.085,0.95,Light Rain,51.85,2012-06-11 05:00:00,4.974,4.49
green,0.06,0.95,Light Rain,51.81,2012-06-11 06:00:00,3.242,6.24
green,0.021,0.7,Light Rain,51.8,2012-06-11 07:00:00,3.73,7.07
green,0.018,0.92,Light Rain,51.77,2012-06-11 08:00:00,3.49,7.53
green,0.015,0.91,Drizzle,51.76,2012-06-11 09:00:00,3.78,9.08
green,0.0,0.0,Mostly Cloudy,56.82,2012-10-01 21:00:00,6.216,10.63
green,0.0,0.0,Partly Cloudy,54.46,2012-10-01 22:00:00,6.216,7.67
green,0.0,0.0,Clear,53.22,2012-10-01 23:00:00,6.216,6.44
green,0.0,0.0,Clear,53.11,2012-10-02 00:00:00,6.216,6.99
green,0.0,0.0,Clear,51.87,2012-10-02 01:00:00,6.216,5.9
green,0.0,0.0,Clear,51.24,2012-10-02 02:00:00,6.216,7.51
green,0.0,0.0,Partly Cloudy,50.46,2012-10-02 03:00:00,6.216,6.12
green,0.0,0.0,Mostly Cloudy,50.49,2012-10-02 04:00:00,6.216,6.8
green,0.0,0.0,Mostly Cloudy,50.69,2012-10-02 05:00:00,6.216,5.83
green,0.0,0.0,Mostly Cloudy,50.62,2012-10-02 06:00:00,6.208,7.14
green,0.0,0.0,Overcast,50.8,2012-10-02 07:00:00,6.216,8.27
green,0.0,0.0,Overcast,50.92,2012-10-02 08:00:00,6.208,9.44
green,0.0,0.0,Partly Cloudy,53.28,2012-10-02 09:00:00,6.216,7.89
green,0.0,0.0,Partly Cloudy,54.53,2012-10-02 10:00:00,6.216,9.67
green,0.0,0.0,Partly Cloudy,58.65,2012-10-02 11:00:00,6.216,11.11
green,0.0,0.0,Partly Cloudy,60.78,2012-10-02 12:00:00,6.216,12.81
green,0.0,0.0,Mostly Cloudy,61.98,2012-10-02 13:00:00,6.216,16.17
green,0.0,0.0,Mostly Cloudy,62.78,2012-10-02 14:00:00,6.216,14.57
green,0.0,0.0,Mostly Cloudy,63.44,2012-10-02 15:00:00,6.216,14.68
green,0.0,0.0,Mostly Cloudy,62.54,2012-10-02 16:00:00,6.216,14.31
green,0.0,0.0,Mostly Cloudy,61.11,2012-10-02 17:00:00,6.216,13.5
green,0.0,0.0,Mostly Cloudy,60.06,2012-10-02 18:00:00,6.216,13.19
green,0.0,0.0,Mostly Cloudy,58.33,2012-10-02 19:00:00,6.216,12.13
green,0.0,0.0,Overcast,56.83,2012-10-02 20:00:00,6.216,12.66
green,0.005,0.45,Possible Drizzle,55.81,2012-10-02 21:00:00,6.216,13.78
green,0.0,0.0,Overcast,56.3,2012-10-02 22:00:00,6.216,12.83
green,0.0,0.0,Overcast,55.85,2012-10-02 23:00:00,6.216,12.85
green,0.0,0.0,Mostly Cloudy,56.03,2012-10-03 00:00:00,6.216,11.42
green,0.0,0.0,Overcast,56.06,2012-10-03 01:00:00,6.216,10.22
green,0.006,0.42,Possible Drizzle,55.28,2012-10-03 02:00:00,6.216,10.04
green,0.001,0.14,Mostly Cloudy,54.6,2012-10-03 03:00:00,6.216,9.27
green,0.0,0.0,Partly Cloudy,53.83,2012-10-03 04:00:00,6.216,7.75
green,0.0,0.0,Mostly Cloudy,52.72,2012-10-03 05:00:00,6.216,9.05
green,0.0,0.0,Mostly Cloudy,51.92,2012-10-03 06:00:00,6.208,6.88
green,0.0,0.0,Mostly Cloudy,50.7,2012-10-03 07:00:00,6.216,8.55
green,0.0,0.0,Partly Cloudy,50.45,2012-10-03 08:00:00,6.216,7.8
green,0.0,0.0,Partly Cloudy,52.15,2012-10-03 09:00:00,6.216,10.68
green,0.0,0.0,Partly Cloudy,55.21,2012-10-03 10:00:00,6.216,11.16
green,0.0,0.0,Partly Cloudy,55.49,2012-10-03 11:00:00,6.216,15.42
green,0.0,0.0,Partly Cloudy,56.37,2012-10-03 12:00:00,6.216,13.24
green,0.0,0.0,Partly Cloudy,58.24,2012-10-03 13:00:00,6.216,14.27
green,0.0,0.0,Partly Cloudy,59.29,2012-10-03 14:00:00,6.216,12.09
green,0.0,0.0,Mostly Cloudy,59.95,2012-10-03 15:00:00,6.216,9.36
green,0.0,0.0,Partly Cloudy,58.69,2012-10-03 16:00:00,6.216,9.78
green,0.0,0.0,Mostly Cloudy,56.64,2012-10-03 17:00:00,6.216,11.14
green,0.0,0.0,Mostly Cloudy,54.22,2012-10-03 18:00:00,6.216,8.32
green,0.0,0.0,Partly Cloudy,51.16,2012-10-03 19:00:00,6.21,8.58
yellow,0.0,0.0,Overcast,53.09,2012-10-04 22:00:00,6.216,6.69
yellow,0.0,0.0,Clear,53.01,2012-10-04 23:00:00,6.216,7.04
yellow,0.0,0.0,Clear,52.84,2012-10-05 00:00:00,6.216,6.44
yellow,0.003,0.3,Possible Drizzle,51.72,2012-10-05 01:00:00,6.216,6.91
yellow,0.016,0.89,Light Rain,51.02,2012-10-05 02:00:00,6.216,4.94
yellow,0.029,0.91,Light Rain,50.29,2012-10-05 03:00:00,6.216,3.62
yellow,0.082,0.89,Light Rain,50.3,2012-10-05 04:00:00,4.974,5.04
yellow,0.17,0.91,Rain,50.43,2012-10-05 05:00:00,2.796,5.16
green,0.088,0.67,Light Rain,51.17,2012-10-05 06:00:00,4.952,7.51
green,0.024,0.68,Light Rain,50.14,2012-10-05 07:00:00,4.603,8.39
green,0.004,0.48,Possible Drizzle,49.75,2012-10-05 08:00:00,6.216,3.52
green,0.0,0.0,Mostly Cloudy,51.26,2012-10-05 09:00:00,6.216,8.11
green,0.0,0.0,Mostly Cloudy,52.95,2012-10-05 10:00:00,6.216,9.93
green,0.0,0.0,Mostly Cloudy,53.81,2012-10-05 11:00:00,6.216,9.72
green,0.0,0.0,Mostly Cloudy,54.76,2012-10-05 12:00:00,6.216,8.57
green,0.0,0.0,Partly Cloudy,55.7,2012-10-05 13:00:00,6.216,10.61
green,0.0,0.0,Partly Cloudy,56.22,2012-10-05 14:00:00,6.216,10.0
green,0.0,0.0,Partly Cloudy,56.0,2012-10-05 15:00:00,6.216,8.62
green,0.0,0.0,Partly Cloudy,55.31,2012-10-05 16:00:00,6.216,7.7
green,0.0,0.0,Partly Cloudy,54.57,2012-10-05 17:00:00,6.216,3.8
green,0.0,0.0,Partly Cloudy,53.79,2012-10-05 18:00:00,6.216,4.98
green,0.0,0.0,Clear,52.11,2012-10-05 19:00:00,6.216,4.54
green,0.003,0.68,Drizzle,50.24,2012-10-05 20:00:00,6.216,6.52
green,0.015,0.79,Drizzle,49.91,2012-10-05 21:00:00,6.216,4.16
green,0.032,0.93,Light Rain,49.06,2012-10-05 22:00:00,6.216,3.69
green,0.042,0.93,Light Rain,48.79,2012-10-05 23:00:00,6.216,1.19
green,0.033,0.93,Light Rain,48.29,2012-10-06 00:00:00,6.216,0.84
green,0.039,0.88,Light Rain,47.44,2012-10-06 01:00:00,6.216,1.38
green,0.055,0.91,Light Rain,46.64,2012-10-06 02:00:00,6.216,1.53
green,0.067,0.91,Light Rain,46.02,2012-10-06 03:00:00,6.216,2.15
green,0.037,0.91,Light Rain,45.58,2012-10-06 04:00:00,6.216,2.77
green,0.023,0.97,Light Rain,45.89,2012-10-06 05:00:00,6.216,1.73
green,0.009,0.9,Drizzle,45.88,2012-10-06 06:00:00,6.216,2.08
green,0.003,0.33,Possible Drizzle,44.82,2012-10-06 07:00:00,6.216,1.9
green,0.0,0.0,Clear,44.2,2012-10-06 08:00:00,6.208,2.86
green,0.0,0.0,Clear,46.45,2012-10-06 09:00:00,6.208,4.62
green,0.0,0.0,Clear,49.9,2012-10-06 10:00:00,6.211,5.11
green,0.0,0.0,Partly Cloudy,52.84,2012-10-06 11:00:00,6.216,4.85
green,0.0,0.0,Mostly Cloudy,55.3,2012-10-06 12:00:00,6.216,4.32
green,0.0,0.0,Mostly Cloudy,56.55,2012-10-06 13:00:00,6.216,4.66
green,0.0,0.0,Mostly Cloudy,58.01,2012-10-06 14:00:00,6.216,4.09
green,0.0,0.0,Partly Cloudy,58.47,2012-10-06 15:00:00,6.216,3.15
green,0.0,0.0,Partly Cloudy,58.75,2012-10-06 16:00:00,6.216,3.18
green,0.0,0.0,Partly Cloudy,57.58,2012-10-06 17:00:00,6.216,3.16
green,0.0,0.0,Partly Cloudy,55.33,2012-10-06 18:00:00,6.216,0.64
green,0.0,0.0,Partly Cloudy,49.93,2012-10-06 19:00:00,6.216,0.33
green,0.0,0.0,Mostly Cloudy,48.07,2012-10-06 20:00:00,6.206,0.37
green,0.0,0.0,Partly Cloudy,46.47,2012-10-06 21:00:00,6.216,0.0
green,0.0,0.0,Clear,44.81,2012-10-06 22:00:00,5.591,0.73
green,0.0,0.0,Mostly Cloudy,44.2,2012-10-06 23:00:00,6.216,0.49
green,0.0,0.0,Overcast,44.31,2012-10-07 00:00:00,6.216,0.22
green,0.0,0.0,Clear,43.09,2012-10-07 01:00:00,6.216,0.59
green,0.0,0.0,Clear,42.35,2012-10-07 02:00:00,6.216,1.66
green,0.0,0.0,Clear,42.17,2012-10-07 03:00:00,6.216,2.19
green,0.0,0.0,Clear,40.98,2012-10-07 04:00:00,6.216,1.23
yellow,0.0,0.0,Partly Cloudy,53.36,2012-10-16 11:00:00,6.216,16.72
yellow,0.0,0.0,Mostly Cloudy,55.11,2012-10-16 12:00:00,6.216,19.3
yellow,0.0,0.0,Partly Cloudy,55.92,2012-10-16 13:00:00,6.216,16.45
yellow,0.0,0.0,Partly Cloudy,56.62,2012-10-16 14:00:00,6.216,17.17
yellow,0.0,0.0,Partly Cloudy,57.66,2012-10-16 15:00:00,6.216,18.7
yellow,0.0,0.0,Partly Cloudy,57.41,2012-10-16 16:00:00,6.216,14.88
yellow,0.0,0.0,Partly Cloudy,56.58,2012-10-16 17:00:00,6.216,12.96
yellow,0.0,0.0,Partly Cloudy,53.51,2012-10-16 18:00:00,6.216,6.74
yellow,0.0,0.0,Clear,50.81,2012-10-16 19:00:00,6.209,5.48
yellow,0.0,0.0,Clear,48.63,2012-10-16 20:00:00,6.209,5.94
yellow,0.0,0.0,Clear,47.04,2012-10-16 21:00:00,6.216,3.75
yellow,0.0,0.0,Mostly Cloudy,46.74,2012-10-16 22:00:00,6.216,3.07
yellow,0.0,0.0,Partly Cloudy,45.48,2012-10-16 23:00:00,6.216,2.76
yellow,0.0,0.0,Partly Cloudy,45.15,2012-10-17 00:00:00,6.216,2.97
yellow,0.0,0.0,Clear,44.74,2012-10-17 01:00:00,6.216,2.88
yellow,0.0,0.0,Clear,46.0,2012-10-17 02:00:00,6.216,4.93
yellow,0.0,0.0,Partly Cloudy,47.44,2012-10-17 03:00:00,6.216,6.35
yellow,0.0,0.0,Partly Cloudy,49.85,2012-10-17 04:00:00,6.216,7.59
yellow,0.014,0.72,Drizzle,50.64,2012-10-17 05:00:00,6.216,10.38
yellow,0.035,0.68,Light Rain,50.28,2012-10-17 06:00:00,6.216,12.85
yellow,0.033,0.53,Possible Light Rain,50.47,2012-10-17 07:00:00,4.473,14.33
green,0.019,0.67,Light Rain,51.95,2012-10-17 08:00:00,6.012,10.99
green,0.003,0.42,Possible Drizzle,53.75,2012-10-17 09:00:00,6.216,11.89
green,0.0,0.0,Partly Cloudy,56.37,2012-10-17 10:00:00,6.216,12.19
green,0.0,0.0,Partly Cloudy,58.73,2012-10-17 11:00:00,6.216,12.07
green,0.0,0.0,Partly Cloudy,59.54,2012-10-17 12:00:00,6.216,13.71
green,0.0,0.0,Partly Cloudy,60.95,2012-10-17 13:00:00,6.216,13.39
green,0.0,0.0,Partly Cloudy,61.39,2012-10-17 14:00:00,6.216,13.54
green,0.0,0.0,Partly Cloudy,61.36,2012-10-17 15:00:00,6.216,12.83
green,0.0,0.0,Partly Cloudy,60.86,2012-10-17 16:00:00,6.216,10.09
green,0.0,0.0,Partly Cloudy,58.83,2012-10-17 17:00:00,6.216,8.36
green,0.0,0.0,Clear,56.86,2012-10-17 18:00:00,6.216,8.36
green,0.0,0.0,Clear,55.8,2012-10-17 19:00:00,6.216,6.67
green,0.0,0.0,Partly Cloudy,55.17,2012-10-17 20:00:00,6.216,7.15
green,0.0,0.0,Clear,55.1,2012-10-17 21:00:00,6.216,5.51
green,0.002,0.18,Mostly Cloudy,54.38,2012-10-17 22:00:00,6.216,6.34
green,0.004,0.23,Mostly Cloudy,53.26,2012-10-17 23:00:00,6.216,4.37
green,0.0,0.0,Partly Cloudy,53.47,2012-10-18 00:00:00,6.216,6.11
green,0.0,0.0,Mostly Cloudy,53.44,2012-10-18 01:00:00,6.216,7.16
green,0.001,0.04,Overcast,53.3,2012-10-18 02:00:00,6.216,7.83
green,0.0,0.0,Mostly Cloudy,53.85,2012-10-18 03:00:00,6.216,8.53
green,0.0,0.0,Mostly Cloudy,54.01,2012-10-18 04:00:00,6.216,7.66
green,0.002,0.04,Overcast,54.13,2012-10-18 05:00:00,6.216,5.71
green,0.001,0.03,Mostly Cloudy,53.63,2012-10-18 06:00:00,6.216,7.94
green,0.0,0.0,Mostly Cloudy,53.63,2012-10-18 07:00:00,6.216,6.65
green,0.0,0.0,Mostly Cloudy,53.28,2012-10-18 08:00:00,6.216,6.53
green,0.0,0.0,Partly Cloudy,53.6,2012-10-18 09:00:00,6.216,6.53
green,0.0,0.0,Partly Cloudy,54.79,2012-10-18 10:00:00,6.216,7.83
green,0.0,0.0,Partly Cloudy,56.89,2012-10-18 11:00:00,6.216,8.62
green,0.0,0.0,Mostly Cloudy,57.51,2012-10-18 12:00:00,6.216,10.18
green,0.0,0.0,Mostly Cloudy,59.15,2012-10-18 13:00:00,6.216,9.14
green,0.0,0.0,Mostly Cloudy,59.78,2012-10-18 14:00:00,6.216,10.74
green,0.0,0.0,Mostly Cloudy,60.09,2012-10-18 15:00:00,6.216,9.7
green,0.0,0.0,Partly Cloudy,60.55,2012-10-18 16:00:00,6.216,10.53
green,0.0,0.0,Partly Cloudy,59.3,2012-10-18 17:00:00,6.216,7.49
green,0.0,0.0,Partly Cloudy,57.6,2012-10-18 18:00:00,6.216,5.88
green,0.0,0.0,Mostly Cloudy,56.74,2012-10-18 19:00:00,6.208,5.6
green,0.0,0.0,Partly Cloudy,55.69,2012-10-18 20:00:00,6.209,6.7
green,0.0,0.0,Overcast,55.44,2012-10-18 21:00:00,6.216,6.2
green,0.0,0.0,Mostly Cloudy,55.05,2012-10-18 22:00:00,6.216,4.51
green,0.0,0.0,Clear,54.99,2012-10-18 23:00:00,6.216,5.57
green,0.0,0.0,Partly Cloudy,54.83,2012-10-19 00:00:00,6.206,5.65
green,0.0,0.0,Mostly Cloudy,54.53,2012-10-19 01:00:00,6.216,3.01
green,0.0,0.0,Overcast,53.85,2012-10-19 02:00:00,6.216,2.59
green,0.0,0.0,Mostly Cloudy,53.91,2012-10-19 03:00:00,6.216,2.57
green,0.0,0.0,Mostly Cloudy,53.24,2012-10-19 04:00:00,6.216,2.14
green,0.0,0.0,Mostly Cloudy,51.99,2012-10-19 05:00:00,6.216,0.84
green,0.0,0.0,Mostly Cloudy,51.92,2012-10-19 06:00:00,3.73,0.65
yellow,0.0,0.0,Foggy,54.16,2012-10-22 07:00:00,0.44,3.9
yellow,0.0,0.0,Foggy,54.12,2012-10-22 08:00:00,0.285,3.65
yellow,0.0,0.0,Foggy,54.5,2012-10-22 09:00:00,0.174,4.29
yellow,0.0,0.0,Foggy,55.34,2012-10-22 10:00:00,0.998,5.23
yellow,0.0,0.0,Foggy,56.09,2012-10-22 11:00:00,1.941,5.31
yellow,0.0,0.0,Foggy,56.38,2012-10-22 12:00:00,1.756,5.02
green,0.0,0.0,Foggy,57.12,2012-10-22 13:00:00,1.788,5.39
green,0.0,0.0,Foggy,57.54,2012-10-22 14:00:00,1.82,4.55
green,0.0,0.0,Foggy,57.49,2012-10-22 15:00:00,1.801,4.29
green,0.0,0.0,Foggy,57.44,2012-10-22 16:00:00,1.616,4.83
green,0.0,0.0,Foggy,57.43,2012-10-22 17:00:00,1.467,4.68
green,0.0,0.0,Foggy,57.23,2012-10-22 18:00:00,1.294,3.91
green,0.0,0.0,Foggy,57.1,2012-10-22 19:00:00,0.598,3.31
green,0.0,0.0,Foggy,56.9,2012-10-22 20:00:00,0.541,3.72
green,0.0,0.0,Foggy,56.49,2012-10-22 21:00:00,0.674,3.09
yellow,0.0,0.0,Foggy,55.85,2012-10-22 22:00:00,0.745,3.28
yellow,0.0,0.0,Foggy,55.57,2012-10-22 23:00:00,0.994,3.48
yellow,0.001,0.26,Foggy,55.34,2012-10-23 00:00:00,0.745,3.21
yellow,0.0,0.0,Foggy,54.42,2012-10-23 01:00:00,0.497,2.83
yellow,0.0,0.0,Foggy,54.31,2012-10-23 02:00:00,1.244,3.5
yellow,0.0,0.0,Foggy,53.82,2012-10-23 03:00:00,1.489,4.32
yellow,0.0,0.0,Foggy,53.35,2012-10-23 04:00:00,1.244,3.85
yellow,0.002,0.39,Possible Drizzle,53.12,2012-10-23 05:00:00,0.994,3.69
yellow,0.001,0.03,Foggy,52.49,2012-10-23 06:00:00,0.648,4.25
yellow,0.0,0.0,Foggy,52.17,2012-10-23 07:00:00,0.396,4.71
yellow,0.0,0.0,Foggy,52.64,2012-10-23 08:00:00,0.144,4.28
yellow,0.0,0.0,Foggy,52.9,2012-10-23 09:00:00,0.144,4.26
yellow,0.0,0.0,Foggy,53.75,2012-10-23 10:00:00,0.206,4.55
green,0.0,0.0,Foggy,53.95,2012-10-23 11:00:00,0.211,5.2
green,0.0,0.0,Foggy,54.75,2012-10-23 12:00:00,0.248,4.84
green,0.0,0.0,Foggy,55.46,2012-10-23 13:00:00,0.348,5.04
green,0.0,0.0,Foggy,56.02,2012-10-23 14:00:00,0.847,4.69
green,0.0,0.0,Foggy,56.1,2012-10-23 15:00:00,1.396,5.17
green,0.0,0.0,Foggy,56.02,2012-10-23 16:00:00,1.467,5.52
green,0.0,0.0,Foggy,55.48,2012-10-23 17:00:00,1.245,5.74
green,0.0,0.0,Foggy,55.7,2012-10-23 18:00:00,1.157,4.93
green,0.0,0.0,Foggy,55.34,2012-10-23 19:00:00,0.497,4.28
green,0.0,0.0,Foggy,55.36,2012-10-23 20:00:00,0.646,5.72
green,0.0,0.0,Foggy,55.4,2012-10-23 21:00:00,0.497,4.63
green,0.0,0.0,Foggy,55.16,2012-10-23 22:00:00,0.745,3.62
green,0.0,0.0,Foggy,55.21,2012-10-23 23:00:00,0.497,3.81
green,0.0,0.0,Foggy,54.85,2012-10-24 00:00:00,1.74,3.33
green,0.0,0.0,Foggy,54.76,2012-10-24 01:00:00,1.989,3.78
green,0.0,0.0,Overcast,54.73,2012-10-24 02:00:00,2.488,3.64
green,0.0,0.0,Overcast,54.65,2012-10-24 03:00:00,2.488,4.91
