color,precipIntensity,precipProbability,summary,temperature,timestamp,visibility,windSpeed
green,0.0,0.0,Mostly Cloudy,48.98,2014-01-15 20:00:00,6.216,6.99
yellow,0.0,0.0,Foggy,31.73,2014-01-20 22:00:00,0.248,0.73
yellow,0.0,0.0,Foggy,31.33,2014-01-20 23:00:00,0.124,0.45
yellow,0.0,0.0,Foggy,30.54,2014-01-21 00:00:00,0.093,0.4
yellow,0.0,0.0,Foggy,30.2,2014-01-21 01:00:00,0.248,0.71
yellow,0.0,0.0,Foggy,31.1,2014-01-21 02:00:00,0.155,0.78
yellow,0.0,0.0,Foggy,30.41,2014-01-21 03:00:00,0.217,0.52
yellow,0.0,0.0,Foggy,30.73,2014-01-21 04:00:00,0.248,0.73
yellow,0.0,0.0,Foggy,31.02,2014-01-21 05:00:00,0.497,0.23
yellow,0.0,0.0,Foggy,31.43,2014-01-21 06:00:00,0.644,0.9
yellow,0.0,0.0,Foggy,31.13,2014-01-21 07:00:00,0.298,0.82
green,0.0,0.0,Foggy,31.19,2014-01-21 08:00:00,0.139,0.93
green,0.0,0.0,Foggy,31.81,2014-01-21 09:00:00,0.217,0.83
green,0.0,0.0,Foggy,34.09,2014-01-21 10:00:00,0.326,3.0
green,0.001,0.03,Mostly Cloudy,36.24,2014-01-21 11:00:00,2.903,3.47
green,0.0,0.0,Foggy,37.5,2014-01-21 12:00:00,0.696,5.09
green,0.0,0.0,Foggy,38.76,2014-01-21 13:00:00,1.954,5.17
green,0.0,0.0,Mostly Cloudy,40.04,2014-01-21 14:00:00,4.105,5.58
green,0.0,0.0,Mostly Cloudy,41.01,2014-01-21 15:00:00,5.233,5.75
green,0.0,0.0,Partly Cloudy,39.1,2014-01-21 16:00:00,5.233,4.23
green,0.0,0.0,Mostly Cloudy,37.45,2014-01-21 17:00:00,4.286,4.2
green,0.0,0.0,Mostly Cloudy,36.46,2014-01-21 18:00:00,2.479,4.91
green,0.0,0.0,Partly Cloudy,37.41,2014-01-21 19:00:00,4.057,5.93
green,0.0,0.0,Mostly Cloudy,38.71,2014-01-21 20:00:00,6.209,6.45
green,0.0,0.0,Mostly Cloudy,39.34,2014-01-21 21:00:00,6.216,7.04
green,0.0,0.0,Partly Cloudy,39.57,2014-01-21 22:00:00,6.216,7.55
green,0.0,0.0,Mostly Cloudy,40.34,2014-01-21 23:00:00,6.216,8.59
green,0.0,0.0,Overcast,40.52,2014-01-22 00:00:00,6.216,7.22
green,0.001,0.18,Mostly Cloudy,40.36,2014-01-22 01:00:00,6.216,6.88
green,0.017,1.0,Light Rain,40.51,2014-01-22 02:00:00,6.216,8.66
green,0.005,0.78,Drizzle,40.44,2014-01-22 03:00:00,6.216,7.43
green,0.002,0.39,Possible Drizzle,40.7,2014-01-22 04:00:00,4.974,7.27
green,0.022,0.62,Possible Light Rain,40.87,2014-01-22 05:00:00,6.216,6.82
green,0.038,1.0,Light Rain,41.03,2014-01-22 06:00:00,5.778,6.47
green,0.042,0.72,Light Rain,41.34,2014-01-22 07:00:00,5.778,7.37
green,0.014,0.92,Drizzle,41.42,2014-01-22 08:00:00,4.78,7.12
green,0.006,0.64,Possible Drizzle,41.92,2014-01-22 09:00:00,4.479,6.06
green,0.005,0.58,Possible Drizzle,42.87,2014-01-22 10:00:00,4.856,5.5
green,0.0,0.0,Mostly Cloudy,43.93,2014-01-22 11:00:00,5.06,3.78
green,0.0,0.0,Mostly Cloudy,44.89,2014-01-22 12:00:00,5.472,3.98
green,0.0,0.0,Overcast,46.56,2014-01-22 13:00:00,5.846,4.69
green,0.0,0.0,Mostly Cloudy,47.66,2014-01-22 14:00:00,6.216,5.31
green,0.0,0.0,Mostly Cloudy,47.24,2014-01-22 15:00:00,6.216,4.51
green,0.0,0.0,Mostly Cloudy,46.61,2014-01-22 16:00:00,6.216,3.7
green,0.0,0.0,Mostly Cloudy,45.59,2014-01-22 17:00:00,6.216,3.33
green,0.0,0.0,Mostly Cloudy,44.57,2014-01-22 18:00:00,6.216,3.31
green,0.0,0.0,Mostly Cloudy,44.42,2014-01-22 19:00:00,6.216,3.06
green,0.0,0.0,Overcast,43.39,2014-01-22 20:00:00,6.216,3.26
green,0.0,0.0,Overcast,43.41,2014-01-22 21:00:00,6.216,2.71
green,0.0,0.0,Overcast,43.61,2014-01-22 22:00:00,6.216,2.79
green,0.0,0.0,Mostly Cloudy,42.99,2014-01-22 23:00:00,6.216,1.71
green,0.0,0.0,Mostly Cloudy,42.96,2014-01-23 00:00:00,6.216,2.19
green,0.0,0.0,Overcast,42.0,2014-01-23 01:00:00,6.216,1.2
green,0.0,0.0,Mostly Cloudy,40.56,2014-01-23 02:00:00,6.216,2.14
green,0.0,0.0,Partly Cloudy,40.19,2014-01-23 03:00:00,6.216,2.46
green,0.0,0.0,Overcast,40.73,2014-01-23 04:00:00,6.216,2.89
green,0.0,0.0,Overcast,40.64,2014-01-23 05:00:00,6.216,2.72
green,0.0,0.0,Mostly Cloudy,40.09,2014-01-23 06:00:00,6.216,5.71
yellow,0.001,0.32,Possible Drizzle,40.5,2014-01-26 11:00:00,5.265,11.18
yellow,0.037,1.0,Light Rain,41.94,2014-01-26 12:00:00,4.473,11.95
yellow,0.053,1.0,Light Rain,43.23,2014-01-26 13:00:00,5.977,13.01
yellow,0.029,1.0,Light Rain,44.83,2014-01-26 14:00:00,4.233,13.22
yellow,0.002,0.23,Mostly Cloudy,46.59,2014-01-26 15:00:00,6.216,10.54
yellow,0.008,0.93,Drizzle,45.89,2014-01-26 16:00:00,4.735,9.33
yellow,0.014,1.0,Drizzle,43.92,2014-01-26 17:00:00,6.216,6.92
yellow,0.0,0.0,Mostly Cloudy,42.45,2014-01-26 18:00:00,6.209,6.45
yellow,0.0,0.0,Partly Cloudy,41.44,2014-01-26 19:00:00,6.216,7.08
yellow,0.0,0.0,Partly Cloudy,39.69,2014-01-26 20:00:00,6.216,9.01
yellow,0.0,0.0,Clear,39.04,2014-01-26 21:00:00,6.216,7.42
yellow,0.0,0.0,Clear,37.73,2014-01-26 22:00:00,6.216,8.82
yellow,0.0,0.0,Clear,36.91,2014-01-26 23:00:00,6.216,9.49
yellow,0.0,0.0,Clear,36.52,2014-01-27 00:00:00,6.216,9.68
yellow,0.0,0.0,Partly Cloudy,36.21,2014-01-27 01:00:00,6.216,10.51
yellow,0.0,0.0,Clear,35.85,2014-01-27 02:00:00,6.216,9.55
yellow,0.0,0.0,Clear,35.87,2014-01-27 03:00:00,6.216,7.78
yellow,0.0,0.0,Clear,35.58,2014-01-27 04:00:00,6.216,9.94
yellow,0.0,0.0,Clear,34.88,2014-01-27 05:00:00,6.216,8.34
yellow,0.0,0.0,Clear,34.58,2014-01-27 06:00:00,6.209,8.13
green,0.0,0.0,Partly Cloudy,35.13,2014-01-27 07:00:00,6.216,10.17
green,0.0,0.0,Mostly Cloudy,35.96,2014-01-27 08:00:00,6.216,9.27
green,0.0,0.0,Mostly Cloudy,37.1,2014-01-27 09:00:00,6.216,7.94
green,0.006,0.41,Possible Drizzle,37.79,2014-01-27 10:00:00,6.216,8.07
green,0.0,0.0,Partly Cloudy,39.78,2014-01-27 11:00:00,6.216,9.09
green,0.0,0.0,Mostly Cloudy,42.77,2014-01-27 12:00:00,6.216,10.19
green,0.0,0.0,Mostly Cloudy,45.12,2014-01-27 13:00:00,6.216,12.03
green,0.0,0.0,Mostly Cloudy,45.57,2014-01-27 14:00:00,6.216,11.14
green,0.0,0.0,Mostly Cloudy,44.88,2014-01-27 15:00:00,6.216,9.71
green,0.0,0.0,Partly Cloudy,43.38,2014-01-27 16:00:00,6.216,11.19
green,0.0,0.0,Mostly Cloudy,41.59,2014-01-27 17:00:00,6.216,9.35
green,0.0,0.0,Partly Cloudy,39.84,2014-01-27 18:00:00,6.216,7.53
green,0.0,0.0,Partly Cloudy,39.59,2014-01-27 19:00:00,6.216,6.93
green,0.0,0.0,Partly Cloudy,39.64,2014-01-27 20:00:00,6.216,5.77
green,0.0,0.0,Clear,39.04,2014-01-27 21:00:00,6.216,6.12
green,0.0,0.0,Partly Cloudy,38.89,2014-01-27 22:00:00,6.216,6.37
green,0.0,0.0,Partly Cloudy,38.8,2014-01-27 23:00:00,6.216,7.13
green,0.0,0.0,Partly Cloudy,38.9,2014-01-28 00:00:00,6.216,6.67
green,0.0,0.0,Mostly Cloudy,39.3,2014-01-28 01:00:00,6.216,6.8
green,0.0,0.0,Mostly Cloudy,39.55,2014-01-28 02:00:00,6.216,6.41
green,0.0,0.0,Mostly Cloudy,40.02,2014-01-28 03:00:00,6.216,6.83
green,0.0,0.0,Mostly Cloudy,40.96,2014-01-28 04:00:00,6.216,7.45
green,0.0,0.0,Mostly Cloudy,40.94,2014-01-28 05:00:00,6.216,7.28
green,0.0,0.0,Mostly Cloudy,40.78,2014-01-28 06:00:00,6.216,7.54
green,0.0,0.0,Mostly Cloudy,39.94,2014-01-28 07:00:00,6.216,6.42
green,0.0,0.0,Partly Cloudy,39.54,2014-01-28 08:00:00,6.216,8.14
green,0.0,0.0,Partly Cloudy,40.87,2014-01-28 09:00:00,6.216,8.54
green,0.0,0.0,Partly Cloudy,42.53,2014-01-28 10:00:00,6.216,9.01
green,0.0,0.0,Partly Cloudy,44.68,2014-01-28 11:00:00,6.216,10.73
green,0.0,0.0,Partly Cloudy,46.46,2014-01-28 12:00:00,6.216,10.3
green,0.0,0.0,Mostly Cloudy,47.5,2014-01-28 13:00:00,6.216,10.75
green,0.0,0.0,Mostly Cloudy,48.82,2014-01-28 14:00:00,6.216,10.08
green,0.0,0.0,Mostly Cloudy,47.12,2014-01-28 15:00:00,6.216,8.32
green,0.0,0.0,Mostly Cloudy,45.18,2014-01-28 16:00:00,6.216,9.08
green,0.0,0.0,Partly Cloudy,42.94,2014-01-28 17:00:00,6.216,8.55
green,0.0,0.0,Mostly Cloudy,42.54,2014-01-28 18:00:00,6.216,8.09
green,0.0,0.0,Mostly Cloudy,41.55,2014-01-28 19:00:00,6.216,8.55
green,0.001,0.11,Mostly Cloudy,42.0,2014-01-28 20:00:00,6.216,7.58
green,0.001,0.14,Mostly Cloudy,41.59,2014-01-28 21:00:00,6.216,7.09
green,0.002,0.22,Mostly Cloudy,41.45,2014-01-28 22:00:00,6.216,7.62
green,0.004,0.45,Possible Drizzle,41.5,2014-01-28 23:00:00,6.216,6.35
green,0.01,0.76,Drizzle,41.45,2014-01-29 00:00:00,6.216,7.08
green,0.017,0.68,Light Rain,41.05,2014-01-29 01:00:00,6.216,4.63
green,0.002,0.43,Possible Drizzle,41.61,2014-01-29 02:00:00,6.216,5.65
green,0.0,0.0,Overcast,42.04,2014-01-29 03:00:00,6.216,6.36
green,0.0,0.0,Overcast,41.9,2014-01-29 04:00:00,6.216,6.52
green,0.001,0.06,Overcast,41.85,2014-01-29 05:00:00,6.216,6.83
yellow,0.0,0.0,Partly Cloudy,47.26,2014-02-02 12:00:00,6.216,12.32
yellow,0.0,0.0,Partly Cloudy,47.9,2014-02-02 13:00:00,6.216,12.37
yellow,0.0,0.0,Partly Cloudy,48.04,2014-02-02 14:00:00,6.216,13.39
yellow,0.0,0.0,Partly Cloudy,48.16,2014-02-02 15:00:00,6.216,10.71
yellow,0.0,0.0,Partly Cloudy,47.09,2014-02-02 16:00:00,6.216,10.22
yellow,0.0,0.0,Clear,44.74,2014-02-02 17:00:00,6.216,5.77
yellow,0.0,0.0,Clear,42.58,2014-02-02 18:00:00,6.211,4.96
yellow,0.0,0.0,Clear,41.02,2014-02-02 19:00:00,6.208,4.15
yellow,0.0,0.0,Clear,40.78,2014-02-02 20:00:00,6.209,5.07
yellow,0.0,0.0,Clear,40.44,2014-02-02 21:00:00,6.206,5.02
yellow,0.0,0.0,Clear,39.6,2014-02-02 22:00:00,6.216,5.1
yellow,0.0,0.0,Clear,39.53,2014-02-02 23:00:00,6.216,4.13
yellow,0.0,0.0,Clear,39.48,2014-02-03 00:00:00,6.216,4.12
yellow,0.0,0.0,Clear,38.76,2014-02-03 01:00:00,6.216,4.81
yellow,0.0,0.0,Clear,38.61,2014-02-03 02:00:00,6.216,4.58
yellow,0.0,0.0,Clear,39.14,2014-02-03 03:00:00,6.216,6.27
yellow,0.0,0.0,Clear,39.28,2014-02-03 04:00:00,6.216,6.0
yellow,0.0,0.0,Clear,39.45,2014-02-03 05:00:00,6.216,5.61
yellow,0.0,0.0,Partly Cloudy,39.8,2014-02-03 06:00:00,6.216,6.33
yellow,0.0,0.0,Partly Cloudy,40.59,2014-02-03 07:00:00,6.216,8.61
yellow,0.0,0.0,Partly Cloudy,39.96,2014-02-03 08:00:00,6.216,7.98
yellow,0.0,0.0,Mostly Cloudy,41.23,2014-02-03 09:00:00,6.216,8.11
yellow,0.0,0.0,Partly Cloudy,43.02,2014-02-03 10:00:00,6.216,10.33
yellow,0.0,0.0,Partly Cloudy,44.38,2014-02-03 11:00:00,6.216,9.02
yellow,0.0,0.0,Mostly Cloudy,45.74,2014-02-03 12:00:00,6.216,12.78
yellow,0.0,0.0,Mostly Cloudy,45.34,2014-02-03 13:00:00,6.216,12.87
yellow,0.0,0.0,Mostly Cloudy,45.28,2014-02-03 14:00:00,6.216,13.28
yellow,0.0,0.0,Partly Cloudy,44.91,2014-02-03 15:00:00,6.216,11.37
yellow,0.0,0.0,Partly Cloudy,43.72,2014-02-03 16:00:00,6.216,9.09
yellow,0.0,0.0,Clear,42.06,2014-02-03 17:00:00,6.209,7.22
yellow,0.0,0.0,Clear,40.98,2014-02-03 18:00:00,6.208,5.57
yellow,0.0,0.0,Clear,40.28,2014-02-03 19:00:00,6.211,5.99
yellow,0.0,0.0,Clear,40.03,2014-02-03 20:00:00,6.211,6.7
yellow,0.0,0.0,Clear,40.24,2014-02-03 21:00:00,6.216,7.51
yellow,0.0,0.0,Clear,40.34,2014-02-03 22:00:00,6.216,8.21
yellow,0.0,0.0,Partly Cloudy,39.82,2014-02-03 23:00:00,6.216,5.74
yellow,0.0,0.0,Partly Cloudy,39.81,2014-02-04 00:00:00,6.216,6.78
yellow,0.0,0.0,Mostly Cloudy,39.65,2014-02-04 01:00:00,6.216,6.99
yellow,0.0,0.0,Partly Cloudy,39.61,2014-02-04 02:00:00,6.216,6.03
yellow,0.0,0.0,Mostly Cloudy,40.19,2014-02-04 03:00:00,6.216,6.61
yellow,0.0,0.0,Overcast,41.22,2014-02-04 04:00:00,6.216,5.45
yellow,0.0,0.0,Overcast,41.23,2014-02-04 05:00:00,6.216,5.11
yellow,0.0,0.0,Mostly Cloudy,40.5,2014-02-04 06:00:00,6.216,6.15
green,0.0,0.0,Mostly Cloudy,39.19,2014-02-04 07:00:00,6.216,5.37
green,0.0,0.0,Clear,38.04,2014-02-04 08:00:00,6.213,5.24
green,0.0,0.0,Partly Cloudy,39.93,2014-02-04 09:00:00,6.216,7.29
green,0.0,0.0,Partly Cloudy,43.14,2014-02-04 10:00:00,6.216,9.64
green,0.0,0.0,Partly Cloudy,45.24,2014-02-04 11:00:00,6.216,10.39
green,0.0,0.0,Partly Cloudy,46.13,2014-02-04 12:00:00,6.216,12.52
green,0.0,0.0,Mostly Cloudy,47.4,2014-02-04 13:00:00,6.216,11.27
green,0.0,0.0,Partly Cloudy,47.53,2014-02-04 14:00:00,6.216,10.82
green,0.0,0.0,Mostly Cloudy,47.04,2014-02-04 15:00:00,6.216,11.82
green,0.0,0.0,Partly Cloudy,45.66,2014-02-04 16:00:00,6.216,10.26
green,0.0,0.0,Mostly Cloudy,44.05,2014-02-04 17:00:00,6.216,10.17
green,0.0,0.0,Partly Cloudy,42.86,2014-02-04 18:00:00,6.216,9.31
green,0.0,0.0,Partly Cloudy,43.02,2014-02-04 19:00:00,6.216,11.88
green,0.0,0.0,Partly Cloudy,43.18,2014-02-04 20:00:00,6.216,13.39
green,0.0,0.0,Mostly Cloudy,44.37,2014-02-04 21:00:00,6.216,13.15
green,0.0,0.0,Partly Cloudy,44.47,2014-02-04 22:00:00,6.216,10.99
green,0.0,0.0,Partly Cloudy,44.56,2014-02-04 23:00:00,6.216,12.86
green,0.0,0.0,Mostly Cloudy,43.86,2014-02-05 00:00:00,6.216,11.43
green,0.005,0.44,Possible Drizzle,42.84,2014-02-05 01:00:00,6.216,14.72
green,0.026,0.96,Light Rain,41.86,2014-02-05 02:00:00,6.216,11.66
green,0.036,0.94,Light Rain,41.61,2014-02-05 03:00:00,6.216,12.92
green,0.021,0.85,Light Rain,41.28,2014-02-05 04:00:00,6.216,11.57
green,0.005,0.44,Possible Drizzle,42.09,2014-02-05 05:00:00,6.216,10.86
green,0.001,0.09,Overcast,42.89,2014-02-05 06:00:00,6.216,11.03
yellow,0.001,0.29,Mostly Cloudy,43.02,2014-02-05 07:00:00,6.216,11.61
yellow,0.001,0.15,Mostly Cloudy,43.05,2014-02-05 08:00:00,6.216,11.65
yellow,0.0,0.0,Mostly Cloudy,44.28,2014-02-05 09:00:00,6.216,12.96
yellow,0.0,0.0,Partly Cloudy,46.13,2014-02-05 10:00:00,6.216,14.5
yellow,0.0,0.0,Mostly Cloudy,47.09,2014-02-05 11:00:00,6.216,18.11
yellow,0.0,0.0,Mostly Cloudy,48.24,2014-02-05 12:00:00,6.216,20.31
yellow,0.0,0.0,Mostly Cloudy,47.56,2014-02-05 13:00:00,6.216,20.46
yellow,0.0,0.0,Mostly Cloudy,45.39,2014-02-05 14:00:00,6.216,17.72
yellow,0.006,0.46,Possible Drizzle,44.84,2014-02-05 15:00:00,6.216,16.37
yellow,0.002,0.33,Possible Drizzle,45.99,2014-02-05 16:00:00,6.216,13.43
yellow,0.022,0.73,Light Rain,46.74,2014-02-05 17:00:00,5.717,12.65
yellow,0.003,0.61,Possible Drizzle,47.95,2014-02-05 18:00:00,5.778,14.23
yellow,0.001,0.24,Mostly Cloudy,48.3,2014-02-05 19:00:00,6.216,17.43
yellow,0.002,0.25,Mostly Cloudy,48.09,2014-02-05 20:00:00,6.216,18.47
yellow,0.0,0.0,Overcast,48.19,2014-02-05 21:00:00,6.216,20.07
yellow,0.0,0.0,Overcast,47.45,2014-02-05 22:00:00,6.216,17.5
yellow,0.0,0.0,Mostly Cloudy,46.35,2014-02-05 23:00:00,6.216,15.64
yellow,0.0,0.0,Mostly Cloudy,45.74,2014-02-06 00:00:00,6.216,15.22
yellow,0.0,0.0,Clear,45.36,2014-02-06 01:00:00,6.216,15.23
yellow,0.0,0.0,Clear,44.48,2014-02-06 02:00:00,6.216,15.89
yellow,0.0,0.0,Clear,44.67,2014-02-06 03:00:00,6.216,13.94
yellow,0.0,0.0,Partly Cloudy,44.16,2014-02-06 04:00:00,6.216,11.63
yellow,0.0,0.0,Clear,43.49,2014-02-06 05:00:00,6.216,13.12
yellow,0.0,0.0,Partly Cloudy,43.4,2014-02-06 06:00:00,6.216,11.3
green,0.0,0.0,Partly Cloudy,43.44,2014-02-06 07:00:00,6.216,10.31
green,0.0,0.0,Clear,43.06,2014-02-06 08:00:00,6.211,9.36
green,0.0,0.0,Clear,44.44,2014-02-06 09:00:00,6.208,11.06
green,0.0,0.0,Clear,45.47,2014-02-06 10:00:00,6.216,10.15
green,0.0,0.0,Overcast,46.18,2014-02-06 11:00:00,6.211,9.98
green,0.0,0.0,Mostly Cloudy,46.39,2014-02-06 12:00:00,6.022,10.48
green,0.0,0.0,Mostly Cloudy,45.81,2014-02-06 13:00:00,5.502,7.67
green,0.006,0.8,Drizzle,44.59,2014-02-06 14:00:00,5.383,5.87
green,0.023,1.0,Light Rain,43.92,2014-02-06 15:00:00,6.216,10.06
green,0.031,1.0,Light Rain,42.07,2014-02-06 16:00:00,5.778,8.65
green,0.042,1.0,Light Rain,41.22,2014-02-06 17:00:00,4.233,8.16
green,0.061,1.0,Light Rain,42.23,2014-02-06 18:00:00,4.473,8.07
green,0.029,1.0,Light Rain,43.4,2014-02-06 19:00:00,4.904,6.77
green,0.027,1.0,Light Rain,46.11,2014-02-06 20:00:00,5.898,7.8
green,0.003,0.69,Drizzle,48.11,2014-02-06 21:00:00,6.216,7.63
green,0.0,0.0,Overcast,48.08,2014-02-06 22:00:00,6.216,8.27
green,0.0,0.0,Overcast,48.01,2014-02-06 23:00:00,6.216,5.25
green,0.001,0.23,Overcast,47.53,2014-02-07 00:00:00,6.216,3.51
green,0.003,0.49,Possible Drizzle,46.6,2014-02-07 01:00:00,6.216,1.81
green,0.066,1.0,Light Rain,45.49,2014-02-07 02:00:00,4.974,3.25
green,0.105,1.0,Rain,43.31,2014-02-07 03:00:00,6.216,3.99
green,0.079,1.0,Light Rain,42.31,2014-02-07 04:00:00,5.591,4.91
green,0.123,1.0,Rain,40.9,2014-02-07 05:00:00,6.216,6.22
green,0.072,1.0,Light Rain,39.46,2014-02-07 06:00:00,6.216,8.58
green,0.02,1.0,Light Rain,38.82,2014-02-07 07:00:00,5.225,8.47
green,0.01,0.66,Drizzle,38.84,2014-02-07 08:00:00,4.735,10.55
green,0.01,0.72,Drizzle,39.09,2014-02-07 09:00:00,4.982,8.79
green,0.014,0.81,Drizzle,40.71,2014-02-07 10:00:00,5.329,9.53
red,0.003,0.54,Possible Drizzle,42.61,2014-02-07 11:00:00,6.216,9.43
red,0.0,0.0,Mostly Cloudy,44.78,2014-02-07 12:00:00,6.216,9.29
red,0.0,0.0,Mostly Cloudy,45.84,2014-02-07 13:00:00,6.216,11.62
red,0.0,0.0,Partly Cloudy,44.55,2014-02-08 00:00:00,6.216,11.02
red,0.002,0.08,Overcast,44.87,2014-02-08 01:00:00,6.216,13.69
red,0.008,0.78,Drizzle,44.94,2014-02-08 02:00:00,6.216,13.03
red,0.006,0.84,Drizzle,45.71,2014-02-08 03:00:00,6.216,12.33
red,0.003,0.37,Possible Drizzle,46.8,2014-02-08 04:00:00,6.216,12.54
red,0.002,0.47,Possible Drizzle,46.86,2014-02-08 05:00:00,6.216,9.78
red,0.008,0.81,Drizzle,46.71,2014-02-08 06:00:00,6.216,11.03
red,0.009,1.0,Drizzle,45.52,2014-02-08 07:00:00,6.216,10.22
red,0.0,0.0,Partly Cloudy,44.78,2014-02-08 08:00:00,6.216,12.02
red,0.0,0.0,Partly Cloudy,45.68,2014-02-08 09:00:00,6.216,11.11
red,0.0,0.0,Partly Cloudy,46.39,2014-02-08 10:00:00,6.216,14.48
red,0.001,0.1,Mostly Cloudy,46.11,2014-02-08 11:00:00,6.216,14.61
red,0.0,0.0,Partly Cloudy,46.82,2014-02-08 12:00:00,6.216,16.47
red,0.0,0.0,Partly Cloudy,47.05,2014-02-08 13:00:00,6.216,15.57
red,0.0,0.0,Partly Cloudy,46.37,2014-02-08 14:00:00,6.216,19.05
red,0.001,0.14,Mostly Cloudy,45.98,2014-02-08 15:00:00,6.216,15.61
red,0.002,0.43,Possible Drizzle,46.28,2014-02-08 16:00:00,6.216,14.98
red,0.0,0.0,Partly Cloudy,45.02,2014-02-08 17:00:00,6.216,14.26
red,0.0,0.0,Mostly Cloudy,44.51,2014-02-08 18:00:00,6.216,14.18
red,0.0,0.0,Mostly Cloudy,44.38,2014-02-08 19:00:00,6.216,14.75
red,0.0,0.0,Mostly Cloudy,45.09,2014-02-08 20:00:00,6.216,12.92
red,0.0,0.0,Mostly Cloudy,45.26,2014-02-08 21:00:00,6.216,12.96
red,0.0,0.0,Mostly Cloudy,45.16,2014-02-08 22:00:00,6.216,15.29
red,0.0,0.0,Mostly Cloudy,45.34,2014-02-08 23:00:00,6.216,15.29
red,0.0,0.0,Mostly Cloudy,45.03,2014-02-09 00:00:00,6.216,19.51
red,0.0,0.0,Mostly Cloudy,44.48,2014-02-09 01:00:00,6.216,17.41
red,0.0,0.0,Partly Cloudy,44.09,2014-02-09 02:00:00,6.216,19.17
red,0.0,0.0,Mostly Cloudy,44.09,2014-02-09 03:00:00,6.216,17.68
red,0.0,0.0,Mostly Cloudy,43.71,2014-02-09 04:00:00,6.216,17.93
red,0.001,0.36,Possible Drizzle,43.98,2014-02-09 05:00:00,6.216,17.2
red,0.007,0.63,Possible Drizzle,43.71,2014-02-09 06:00:00,6.216,16.87
red,0.003,0.38,Possible Drizzle,43.97,2014-02-09 07:00:00,6.216,17.96
red,0.0,0.0,Mostly Cloudy,44.2,2014-02-09 08:00:00,6.216,20.49
red,0.0,0.0,Mostly Cloudy,44.28,2014-02-09 09:00:00,6.216,21.21
red,0.0,0.0,Mostly Cloudy,44.18,2014-02-09 10:00:00,6.216,19.14
red,0.0,0.0,Mostly Cloudy,45.55,2014-02-09 11:00:00,6.216,19.19
red,0.0,0.0,Mostly Cloudy,45.87,2014-02-09 12:00:00,6.216,20.64
red,0.0,0.0,Mostly Cloudy,46.48,2014-02-09 13:00:00,6.216,20.43
