,precipIntensity,precipProbability,temperature,windSpeed,label
1998,0.0,0.0,38.36,1.73,1
1999,0.0,0.0,40.08,1.15,1
2000,0.0,0.0,42.38,0.45,1
2001,0.0,0.0,45.32,1.76,0
2002,0.0,0.0,47.59,3.22,0
2003,0.0,0.0,49.22,4.41,0
2004,0.0,0.0,50.37,5.44,0
2005,0.0,0.0,49.37,4.44,0
2006,0.0,0.0,45.94,4.26,0
2007,0.0,0.0,43.86,2.96,0
2008,0.0,0.0,42.38,3.87,0
2009,0.0,0.0,42.84,3.49,0
2010,0.0,0.0,43.01,5.31,0
2011,0.0,0.0,43.01,4.57,0
2012,0.0,0.0,43.45,6.36,0
2013,0.0,0.0,44.22,3.35,0
2014,0.0,0.0,44.79,6.45,0
2015,0.0,0.0,44.92,5.56,0
2016,0.0,0.0,46.32,4.55,0
2017,0.0,0.0,47.34,4.32,0
2018,0.0,0.0,47.3,4.52,0
2019,0.0,0.0,48.61,3.85,0
2020,0.0,0.0,48.82,3.92,0
2021,0.0,0.0,49.86,5.54,0
2022,0.0,0.0,50.36,4.28,0
2023,0.0,0.0,50.71,3.63,0
2024,0.0,0.0,52.1,4.77,0
2025,0.0,0.0,54.17,5.87,0
2026,0.0,0.0,55.12,6.35,0
2027,0.0,0.0,55.99,7.37,0
2028,0.0,0.0,56.38,7.58,0
2029,0.0,0.0,55.33,6.94,0
2030,0.0,0.0,52.48,4.13,0
2031,0.0,0.0,49.47,4.36,0
2032,0.0,0.0,47.66,4.78,0
2033,0.0,0.0,47.72,5.36,0
2034,0.0,0.0,47.2,4.87,0
2035,0.0,0.0,46.76,5.69,0
2036,0.0,0.0,46.18,3.15,0
2037,0.0,0.0,46.23,5.51,0
2038,0.0,0.0,46.57,6.18,0
2039,0.0,0.0,46.77,6.89,0
2040,0.0,0.0,46.71,5.66,0
2041,0.0,0.0,46.39,7.35,0
2042,0.0,0.0,46.36,6.89,0
2043,0.0,0.0,46.44,6.64,0
2044,0.0,0.0,46.77,7.35,0
2045,0.0,0.0,46.76,8.59,0
2046,0.0,0.0,48.12,7.39,0
2047,0.0,0.0,49.77,8.6,0
2048,0.0,0.0,44.24,2.72,1
2049,0.0,0.0,45.88,3.35,1
2050,0.0,0.0,46.95,5.06,1
2051,0.0,0.0,48.53,4.29,1
2052,0.0,0.0,50.37,6.16,0
2053,0.0,0.0,51.43,7.24,0
2054,0.0,0.0,50.93,5.75,0
2055,0.0,0.0,50.49,6.05,0
2056,0.0,0.0,49.81,4.89,0
2057,0.0,0.0,48.6,3.97,0
2058,0.0,0.0,47.46,2.82,0
2059,0.0,0.0,47.79,4.89,0
2060,0.001,0.04,47.81,5.59,0
2061,0.001,0.04,47.87,3.77,0
2062,0.0,0.0,48.32,3.45,0
2063,0.0,0.0,48.46,3.79,0
2064,0.0,0.0,48.52,2.85,0
2065,0.0,0.0,48.52,3.35,0
2066,0.0,0.0,48.52,1.65,0
2067,0.0,0.0,48.52,2.24,0
2068,0.0,0.0,48.54,3.16,0
2069,0.0,0.0,48.55,2.08,0
2070,0.001,0.08,48.52,0.19,0
2071,0.004,0.27,48.55,2.69,0
2072,0.013000000000000001,0.22,48.53,1.2,0
2073,0.006999999999999999,0.19,48.78,2.5,0
2074,0.0,0.0,50.0,1.54,0
2075,0.0,0.0,50.62,4.34,0
2076,0.0,0.0,51.82,3.97,0
2077,0.0,0.0,52.47,1.3,0
2078,0.0,0.0,52.25,3.74,0
2079,0.001,0.17,52.61,3.76,0
2080,0.008,0.32,52.57,2.29,0
2081,0.002,0.24,51.71,4.6,0
2082,0.0,0.0,51.3,2.55,0
2083,0.0,0.0,51.05,5.01,0
2084,0.0,0.0,50.41,2.94,0
2085,0.0,0.0,49.17,3.08,0
2086,0.0,0.0,46.26,2.45,0
2087,0.0,0.0,44.23,0.85,0
2088,0.0,0.0,42.08,0.86,0
2089,0.0,0.0,41.62,1.75,0
2090,0.0,0.0,39.87,1.3,0
2091,0.0,0.0,38.13,2.06,0
2092,0.0,0.0,37.43,2.72,0
2093,0.0,0.0,36.66,1.68,0
2094,0.0,0.0,36.18,2.58,0
2095,0.0,0.0,36.33,3.18,0
2096,0.0,0.0,36.44,3.75,0
2097,0.0,0.0,38.56,3.8,0
2098,0.0,0.0,41.87,6.05,0
2099,0.0,0.0,54.89,20.39,1
2100,0.004,0.06,54.5,16.63,1
2101,0.005,0.24,54.49,13.53,1
2102,0.0,0.0,53.27,16.39,1
2103,0.0,0.0,52.86,15.93,1
2104,0.0,0.0,52.32,11.87,1
2105,0.0,0.0,51.99,11.45,1
2106,0.0,0.0,51.15,9.01,0
2107,0.0,0.0,48.2,5.27,0
2108,0.0,0.0,45.47,3.07,0
2109,0.0,0.0,43.89,4.26,0
2110,0.0,0.0,42.01,2.29,0
2111,0.0,0.0,40.9,1.91,0
2112,0.0,0.0,39.39,1.89,0
2113,0.0,0.0,38.8,2.64,0
2114,0.0,0.0,38.51,2.75,0
2115,0.0,0.0,37.67,2.0,0
2116,0.0,0.0,36.59,1.6,0
2117,0.0,0.0,35.17,0.84,0
2118,0.0,0.0,34.14,1.53,0
2119,0.0,0.0,33.51,1.51,0
2120,0.0,0.0,34.12,3.04,0
2121,0.0,0.0,33.77,4.55,0
2122,0.0,0.0,33.27,1.67,0
2123,0.0,0.0,32.59,1.15,0
2124,0.0,0.0,34.25,3.09,0
2125,0.0,0.0,37.78,3.92,0
2126,0.0,0.0,41.57,5.19,0
2127,0.0,0.0,44.38,5.53,0
2128,0.0,0.0,45.76,5.48,0
2129,0.0,0.0,46.65,6.5,0
2130,0.0,0.0,46.39,7.93,0
2131,0.0,0.0,46.71,6.12,0
2132,0.0,0.0,46.98,8.04,0
2133,0.0,0.0,46.54,6.46,0
2134,0.0,0.0,47.72,7.04,0
2135,0.0,0.0,48.36,7.52,0
2136,0.0,0.0,49.64,9.41,0
2137,0.0,0.0,51.11,7.5,0
2138,0.0,0.0,52.29,8.61,0
2139,0.0,0.0,53.92,9.06,0
2140,0.0,0.0,54.42,13.55,0
2141,0.0,0.0,55.01,10.61,0
2142,0.0,0.0,54.88,11.19,0
2143,0.0,0.0,54.93,11.07,0
2144,0.0,0.0,54.22,13.61,0
2145,0.0,0.0,53.78,15.23,0
2146,0.0,0.0,53.54,12.82,0
2147,0.0,0.0,53.43,15.31,1
2148,0.0,0.0,53.72,17.77,1
2149,0.0,0.0,54.11,18.81,1
2150,0.0,0.0,54.94,15.83,1
2151,0.0,0.0,55.29,19.1,1
2152,0.0,0.0,55.93,18.75,1
2153,0.0,0.0,55.73,18.46,1
2154,0.0,0.0,56.12,19.4,1
2155,0.0,0.0,55.57,16.92,1
2156,0.01,0.56,53.8,15.36,1
2157,0.047,0.95,50.77,12.66,1
2158,0.016,0.62,48.2,8.27,1
2159,0.0,0.0,45.79,8.52,1
2160,0.0,0.0,44.46,8.87,1
2161,0.0,0.0,42.96,7.18,1
2162,0.0,0.0,42.19,8.5,1
2163,0.0,0.0,41.71,7.52,1
2164,0.0,0.0,41.74,8.24,1
2165,0.0,0.0,41.71,10.76,1
2166,0.0,0.0,41.22,8.27,1
2167,0.0,0.0,42.2,8.23,1
2168,0.0,0.0,42.26,7.8,1
2169,0.0,0.0,42.35,6.99,1
2170,0.0,0.0,41.93,6.87,0
2171,0.0,0.0,41.75,7.36,0
2172,0.0,0.0,43.45,7.91,0
2173,0.0,0.0,46.88,10.54,0
2174,0.0,0.0,49.78,11.59,0
2175,0.0,0.0,50.96,12.93,0
2176,0.0,0.0,52.15,10.38,0
2177,0.0,0.0,53.06,10.82,0
2178,0.0,0.0,51.45,9.41,0
2179,0.0,0.0,50.0,10.55,0
2180,0.0,0.0,49.53,8.17,0
2181,0.0,0.0,49.31,11.19,0
2182,0.0,0.0,49.11,11.17,0
2183,0.0,0.0,48.53,10.18,0
2184,0.0,0.0,48.59,10.48,0
2185,0.0,0.0,48.98,9.81,0
2186,0.0,0.0,48.98,11.38,0
2187,0.0,0.0,49.39,14.83,0
2188,0.0,0.0,48.99,15.84,0
2189,0.002,0.2,49.49,16.74,0
2190,0.0,0.0,51.39,16.1,0
2191,0.006,0.63,51.24,14.52,0
2192,0.0,0.0,51.64,11.64,0
2193,0.0,0.0,51.16,12.79,0
2194,0.012,0.67,51.04,9.7,0
2195,0.0,0.0,49.92,8.82,0
2196,0.0,0.0,49.22,8.57,0
2197,0.0,0.0,49.29,5.55,0
2198,0.0,0.0,50.26,8.53,0
2199,0.0,0.0,50.23,6.69,0
2200,0.0,0.0,49.09,4.47,0
2201,0.0,0.0,48.11,2.62,0
2202,0.0,0.0,47.37,2.04,0
2203,0.0,0.0,45.58,0.2,0
2204,0.0,0.0,44.85,0.6,0
2205,0.0,0.0,44.69,0.36,0
2206,0.0,0.0,43.87,0.31,0
2207,0.001,0.27,43.78,0.57,0
2208,0.001,0.12,43.05,0.05,0
2209,0.0,0.0,42.02,0.18,0
2210,0.0,0.0,40.91,0.23,0
2211,0.0,0.0,40.04,1.91,0
2212,0.0,0.0,38.01,1.73,0
2213,0.0,0.0,36.98,1.51,0
2214,0.0,0.0,35.8,1.19,0
2215,0.0,0.0,36.02,2.22,0
2216,0.0,0.0,32.95,1.83,1
2217,0.0,0.0,32.43,2.43,1
2218,0.0,0.0,33.16,1.18,1
2219,0.002,0.08,34.65,0.98,1
2220,0.002,0.22,35.65,0.96,1
2221,0.004,0.5,36.28,0.34,1
2222,0.006,0.56,37.06,2.07,1
2223,0.006999999999999999,0.25,37.86,0.94,1
2224,0.004,0.3,36.74,1.91,1
2225,0.001,0.1,37.56,0.46,1
2226,0.001,0.14,35.81,0.13,1
2227,0.0,0.0,35.26,0.0,1
2228,0.0,0.0,34.6,1.09,1
2229,0.0,0.0,34.72,0.27,1
2230,0.0,0.0,34.33,0.18,1
2231,0.0,0.0,34.24,0.34,1
2232,0.0,0.0,34.03,0.27,1
2233,0.0,0.0,33.9,0.79,1
2234,0.0,0.0,33.51,0.1,1
2235,0.0,0.0,33.59,0.41,1
2236,0.0,0.0,33.27,0.9,1
2237,0.0,0.0,33.25,0.93,1
2238,0.0,0.0,33.48,1.48,1
2239,0.0,0.0,32.86,2.12,1
2240,0.0,0.0,32.74,1.27,1
2241,0.0,0.0,32.78,2.1,1
2242,0.0,0.0,32.78,2.01,1
2243,0.0,0.0,33.72,3.08,1
2244,0.0,0.0,34.98,3.76,1
2245,0.0,0.0,35.08,4.66,1
2246,0.0,0.0,35.14,4.81,0
2247,0.001,0.04,34.37,4.72,0
2248,0.0,0.0,33.74,5.67,0
2249,0.0,0.0,31.92,5.43,0
2250,0.0,0.0,28.4,5.28,0
2251,0.0,0.0,25.49,4.25,0
2252,0.0,0.0,23.84,5.12,0
2253,0.0,0.0,23.83,3.43,0
2254,0.0,0.0,22.37,4.37,0
2255,0.0,0.0,21.98,3.43,0
2256,0.0,0.0,23.29,4.25,0
2257,0.0,0.0,25.02,3.73,1
2258,0.0,0.0,25.5,4.21,1
2259,0.0,0.0,26.76,4.82,1
2260,0.0,0.0,28.38,4.3,1
2261,0.0,0.0,28.9,2.58,1
2262,0.0,0.0,28.93,2.69,1
2263,0.0,0.0,29.77,2.8,1
2264,0.0,0.0,31.99,6.63,1
2265,0.0,0.0,31.86,6.0,1
2266,0.0,0.0,31.75,5.19,1
2267,0.0,0.0,31.59,4.52,1
2268,0.0,0.0,31.54,3.05,1
2269,0.0,0.0,31.53,4.1,1
2270,0.0,0.0,31.5,2.73,1
2271,0.0,0.0,31.51,3.04,1
2272,0.0,0.0,29.76,0.54,1
2273,0.0,0.0,29.8,0.97,1
2274,0.0,0.0,29.93,1.46,1
2275,0.0,0.0,29.91,2.21,0
2276,0.0,0.0,30.66,1.98,0
2277,0.0,0.0,31.57,1.94,0
2278,0.0,0.0,33.0,1.89,0
2279,0.0,0.0,33.18,0.72,0
2280,0.0,0.0,32.64,0.41,0
2281,0.0,0.0,32.75,0.36,0
2282,0.0,0.0,32.07,0.81,0
2283,0.0,0.0,31.86,1.64,0
2284,0.0,0.0,31.24,2.78,0
2285,0.001,0.16,31.12,1.37,0
2286,0.002,0.15,31.38,1.29,0
2287,0.0,0.0,31.62,1.26,0
2288,0.0,0.0,31.48,1.26,0
2289,0.0,0.0,31.31,1.36,1
2290,0.0,0.0,30.24,0.19,1
2291,0.0,0.0,30.29,0.85,1
2292,0.0,0.0,30.42,0.4,1
2293,0.0,0.0,30.52,1.03,1
2294,0.0,0.0,29.11,0.58,1
2295,0.0,0.0,28.86,1.55,1
2296,0.0,0.0,29.16,2.8,1
2297,0.0,0.0,28.21,4.32,1
2298,0.0,0.0,29.05,3.71,1
2299,0.0,0.0,31.25,5.92,1
2300,0.0,0.0,32.22,6.05,1
2301,0.002,0.08,33.49,6.4,1
2302,0.003,0.12,33.01,7.09,1
2303,0.003,0.09,32.82,7.45,1
2304,0.004,0.23,32.86,6.6,1
2305,0.001,0.04,31.75,4.26,1
2306,0.0,0.0,29.71,3.57,1
2307,0.0,0.0,27.31,1.59,1
2308,0.0,0.0,24.24,1.96,1
2309,0.0,0.0,22.61,1.04,1
2310,0.0,0.0,20.7,1.64,1
2311,0.0,0.0,19.72,0.35,1
2312,0.0,0.0,18.09,0.28,1
2313,0.0,0.0,16.7,0.26,1
2314,0.0,0.0,16.51,0.18,1
2315,0.0,0.0,15.41,0.12,1
2316,0.0,0.0,14.77,0.15,1
2317,0.0,0.0,13.56,0.06,1
2318,0.0,0.0,14.15,0.12,1
2319,0.0,0.0,12.84,0.11,1
2320,0.0,0.0,12.89,0.13,1
2321,0.0,0.0,14.32,0.05,1
2322,0.0,0.0,16.63,0.24,1
2323,0.0,0.0,18.8,0.17,1
2324,0.0,0.0,21.57,0.6,1
2325,0.0,0.0,24.5,2.26,1
2326,0.0,0.0,28.11,0.9,1
2327,0.0,0.0,29.14,1.27,1
2328,0.0,0.0,28.46,1.4,1
2329,0.0,0.0,27.94,0.83,1
2330,0.0,0.0,25.29,1.0,1
2331,0.0,0.0,22.1,0.21,1
2332,0.0,0.0,19.17,0.14,1
2333,0.0,0.0,18.97,0.09,1
2334,0.0,0.0,19.36,0.43,1
2335,0.0,0.0,17.86,0.0,1
2336,0.0,0.0,17.95,0.74,1
2337,0.0,0.0,18.2,0.23,1
2338,0.0,0.0,19.58,0.41,1
2339,0.0,0.0,21.22,1.29,1
2340,0.0,0.0,22.08,3.59,1
2341,0.0,0.0,24.32,3.14,1
2342,0.0,0.0,26.41,1.71,1
2343,0.0,0.0,27.41,1.95,1
2344,0.0,0.0,28.48,2.85,1
2345,0.0,0.0,30.26,3.0,1
2346,0.0,0.0,31.84,2.53,1
2347,0.0,0.0,34.95,3.79,1
2348,0.001,0.55,35.62,5.13,1
2349,0.0,0.0,37.22,3.5,1
2350,0.0,0.0,38.57,4.41,1
2351,0.0,0.0,39.3,4.99,1
2352,0.0,0.0,39.27,6.07,1
2353,0.0,0.0,39.03,4.33,1
2354,0.0,0.0,38.27,4.28,1
2355,0.0,0.0,37.15,3.2,1
2356,0.0,0.0,36.64,3.09,1
2357,0.0,0.0,35.72,1.56,1
2358,0.0,0.0,35.8,1.0,1
2359,0.0,0.0,34.94,1.16,1
2360,0.0,0.0,34.55,0.92,1
2361,0.0,0.0,34.07,0.75,1
2362,0.0,0.0,34.85,2.89,1
2363,0.0,0.0,34.69,0.91,1
2364,0.0,0.0,34.5,2.05,1
2365,0.0,0.0,34.77,1.29,1
2366,0.0,0.0,35.48,2.54,1
2367,0.0,0.0,35.01,1.25,1
2368,0.0,0.0,34.35,3.59,1
2369,0.0,0.0,34.11,5.8,1
2370,0.0,0.0,35.77,6.07,1
2371,0.0,0.0,37.35,6.78,1
2372,0.0,0.0,39.42,8.02,1
2373,0.0,0.0,40.8,8.16,1
2374,0.0,0.0,41.38,8.0,1
2375,0.0,0.0,42.12,6.32,1
2376,0.008,0.74,41.91,6.58,1
2377,0.003,0.29,42.23,6.32,1
2378,0.0,0.0,42.12,6.7,1
2379,0.0,0.0,42.07,5.89,1
2380,0.0,0.0,40.96,7.05,1
2381,0.0,0.0,40.92,6.1,1
2382,0.0,0.0,41.03,8.22,1
2383,0.0,0.0,40.46,6.73,1
2384,0.0,0.0,40.25,6.99,1
2385,0.0,0.0,39.51,6.43,1
2386,0.0,0.0,39.65,6.87,1
2387,0.0,0.0,38.97,8.47,1
2388,0.0,0.0,38.73,7.5,1
2389,0.0,0.0,38.4,7.2,1
2390,0.0,0.0,37.95,6.52,1
2391,0.0,0.0,37.58,7.66,1
2392,0.0,0.0,44.14,11.18,1
2393,0.0,0.0,43.84,11.87,1
2394,0.0,0.0,44.69,12.44,1
2395,0.0,0.0,46.56,11.76,1
2396,0.0,0.0,47.46,12.11,1
2397,0.0,0.0,48.89,12.0,0
2398,0.0,0.0,49.69,11.88,0
2399,0.0,0.0,50.3,10.16,0
2400,0.0,0.0,50.38,8.21,0
2401,0.0,0.0,49.97,9.62,0
2402,0.0,0.0,49.18,6.13,0
2403,0.0,0.0,48.34,6.41,0
2404,0.0,0.0,47.39,5.14,0
2405,0.0,0.0,46.67,5.33,0
2406,0.0,0.0,46.38,5.57,0
2407,0.0,0.0,45.89,4.28,0
2408,0.0,0.0,45.64,5.63,0
2409,0.0,0.0,44.86,3.78,0
2410,0.0,0.0,44.23,3.77,0
2411,0.0,0.0,43.54,3.71,0
2412,0.0,0.0,43.12,3.64,0
2413,0.0,0.0,42.74,3.95,0
2414,0.0,0.0,42.63,2.55,0
2415,0.0,0.0,42.43,2.97,0
2416,0.0,0.0,42.21,3.32,0
2417,0.0,0.0,42.07,4.03,0
2418,0.0,0.0,43.01,5.28,0
2419,0.0,0.0,45.76,5.93,0
2420,0.0,0.0,47.71,7.06,0
2421,0.0,0.0,48.72,7.61,0
2422,0.0,0.0,49.89,8.2,0
2423,0.0,0.0,50.3,9.71,0
2424,0.0,0.0,50.32,8.97,0
2425,0.0,0.0,49.84,7.87,0
2426,0.0,0.0,48.74,4.26,0
2427,0.0,0.0,47.89,6.3,0
2428,0.0,0.0,46.52,5.39,0
2429,0.0,0.0,46.14,5.23,0
2430,0.0,0.0,45.96,6.63,0
2431,0.0,0.0,44.79,4.78,0
2432,0.0,0.0,44.52,5.51,0
2433,0.0,0.0,44.76,6.28,0
2434,0.0,0.0,44.79,5.08,0
2435,0.0,0.0,45.27,6.81,0
2436,0.0,0.0,46.03,4.05,0
2437,0.0,0.0,45.96,3.89,0
2438,0.0,0.0,45.02,4.57,0
2439,0.0,0.0,44.66,6.0,0
2440,0.0,0.0,44.72,5.97,0
2441,0.0,0.0,45.06,5.72,0
2442,0.0,0.0,46.68,7.12,0
2443,0.0,0.0,48.31,7.62,0
2444,0.0,0.0,48.03,17.02,1
2445,0.0,0.0,48.33,15.93,1
2446,0.0,0.0,49.27,16.13,1
2447,0.0,0.0,49.87,15.93,1
2448,0.0,0.0,50.08,14.98,1
2449,0.0,0.0,50.67,12.5,1
2450,0.0,0.0,50.9,9.33,1
2451,0.0,0.0,51.55,6.95,0
2452,0.0,0.0,51.5,8.06,0
2453,0.0,0.0,51.2,5.95,0
2454,0.0,0.0,50.41,7.5,0
2455,0.0,0.0,50.18,6.73,0
2456,0.0,0.0,50.33,6.3,0
2457,0.0,0.0,50.15,4.3,0
2458,0.0,0.0,50.82,5.08,0
2459,0.0,0.0,51.26,6.71,0
2460,0.0,0.0,51.82,6.81,0
2461,0.0,0.0,54.24,9.4,0
2462,0.0,0.0,57.04,8.52,0
2463,0.0,0.0,59.03,9.54,0
2464,0.0,0.0,60.41,11.95,0
2465,0.0,0.0,60.7,13.38,0
2466,0.0,0.0,62.19,10.78,0
2467,0.0,0.0,62.13,11.7,0
2468,0.0,0.0,61.05,9.76,0
2469,0.0,0.0,58.99,7.46,0
2470,0.0,0.0,55.92,7.16,0
2471,0.0,0.0,53.39,6.34,0
2472,0.0,0.0,52.34,7.1,0
2473,0.0,0.0,50.96,7.59,0
2474,0.0,0.0,50.2,6.18,0
2475,0.0,0.0,49.65,6.33,0
2476,0.0,0.0,49.06,6.59,0
2477,0.0,0.0,48.83,7.05,0
2478,0.0,0.0,48.48,6.96,0
2479,0.0,0.0,47.79,6.99,0
2480,0.0,0.0,47.78,7.97,0
2481,0.0,0.0,47.95,7.08,0
2482,0.0,0.0,47.84,9.22,0
2483,0.0,0.0,47.92,7.91,0
2484,0.0,0.0,48.22,9.45,0
2485,0.0,0.0,49.81,10.6,0
2486,0.0,0.0,51.26,9.04,0
2487,0.0,0.0,53.51,11.97,0
2488,0.0,0.0,55.68,11.83,0
2489,0.0,0.0,57.18,12.74,0
2490,0.0,0.0,58.26,10.97,0
2491,0.0,0.0,57.72,10.93,0
2492,0.0,0.0,56.72,9.65,0
2493,0.0,0.0,55.04,7.96,0
2494,0.0,0.0,52.89,6.92,0
2495,0.0,0.0,51.27,6.78,0
2496,0.0,0.0,49.57,3.87,0
2497,0.0,0.0,46.88,4.35,0
2498,0.001,0.11,43.44,17.52,1
2499,0.001,0.03,44.45,16.72,1
2500,0.001,0.13,45.0,18.93,1
2501,0.005,0.22,44.66,15.15,1
2502,0.002,0.09,44.47,13.6,1
2503,0.006999999999999999,0.31,43.87,14.51,1
2504,0.003,0.22,43.57,12.68,1
2505,0.002,0.09,42.91,11.77,1
2506,0.001,0.15,41.96,10.14,1
2507,0.0,0.0,40.88,10.37,1
2508,0.0,0.0,40.16,8.37,1
2509,0.0,0.0,39.32,8.52,1
2510,0.006,0.44,38.58,5.6,1
2511,0.004,0.37,37.48,7.98,1
2512,0.0,0.0,37.52,7.47,1
2513,0.006,0.38,37.44,7.37,1
2514,0.004,0.35,36.88,7.97,1
2515,0.006,0.63,36.97,6.24,1
2516,0.0,0.0,37.01,5.4,1
2517,0.0,0.0,36.93,6.6,1
2518,0.0,0.0,37.03,5.46,1
2519,0.0,0.0,37.62,6.53,1
2520,0.0,0.0,39.13,5.43,0
2521,0.0,0.0,41.17,5.2,0
2522,0.0,0.0,42.28,3.64,0
2523,0.0,0.0,43.52,4.19,0
2524,0.0,0.0,44.46,2.31,0
2525,0.0,0.0,45.93,1.01,0
2526,0.0,0.0,46.08,2.34,0
2527,0.0,0.0,44.78,2.94,0
2528,0.0,0.0,41.9,2.87,0
2529,0.0,0.0,39.99,4.56,0
2530,0.0,0.0,38.96,4.35,0
2531,0.0,0.0,38.88,3.99,0
2532,0.0,0.0,39.19,4.48,0
2533,0.0,0.0,39.95,5.78,0
2534,0.0,0.0,39.95,7.34,0
2535,0.0,0.0,41.0,8.48,0
2536,0.0,0.0,41.36,9.09,0
2537,0.0,0.0,41.71,9.9,0
2538,0.004,0.65,42.11,11.11,0
2539,0.001,0.18,42.94,13.03,0
2540,0.0,0.0,43.92,14.1,0
2541,0.0,0.0,44.38,14.5,0
2542,0.0,0.0,44.82,17.74,0
2543,0.002,0.22,45.62,16.58,0
2544,0.013999999999999999,0.79,46.12,14.07,0
2545,0.012,0.78,46.97,13.01,0
2546,0.013000000000000001,0.57,49.38,13.37,0
2547,0.013000000000000001,0.65,48.86,8.5,0
2548,0.025,0.77,47.61,8.35,0
2549,0.006,0.29,48.16,12.05,0
2550,0.0,0.0,49.64,11.86,0
2551,0.0,0.0,47.3,13.47,0
2552,0.0,0.0,44.57,10.99,0
2553,0.0,0.0,42.35,4.68,0
2554,0.0,0.0,40.65,6.26,0
2555,0.0,0.0,40.0,3.4,0
2556,0.0,0.0,38.65,4.16,0
2557,0.0,0.0,38.32,5.23,0
2558,0.0,0.0,37.64,5.26,0
2559,0.0,0.0,37.26,5.19,0
2560,0.0,0.0,36.42,5.27,0
2561,0.0,0.0,36.21,6.04,0
2562,0.0,0.0,35.94,6.25,0
2563,0.0,0.0,36.27,4.99,0
2564,0.0,0.0,36.39,6.73,0
2565,0.0,0.0,36.49,5.49,0
2566,0.0,0.0,38.61,5.97,0
2567,0.0,0.0,35.43,2.93,1
2568,0.0,0.0,35.44,3.0,1
2569,0.0,0.0,36.6,3.17,1
2570,0.0,0.0,39.43,4.28,1
2571,0.0,0.0,42.24,4.59,0
2572,0.0,0.0,48.72,4.11,0
2573,0.0,0.0,53.4,5.23,0
2574,0.0,0.0,57.81,5.15,0
2575,0.0,0.0,60.8,5.96,0
2576,0.0,0.0,62.21,5.98,0
2577,0.0,0.0,61.74,7.32,0
2578,0.0,0.0,59.26,6.94,0
2579,0.0,0.0,55.46,5.21,0
2580,0.0,0.0,50.85,5.36,0
2581,0.0,0.0,48.67,4.08,0
2582,0.0,0.0,48.09,3.91,0
2583,0.0,0.0,48.09,2.2,0
2584,0.0,0.0,47.83,2.65,0
2585,0.0,0.0,47.12,4.72,0
2586,0.0,0.0,46.53,5.81,0
2587,0.0,0.0,45.92,6.69,0
2588,0.0,0.0,45.69,3.97,0
2589,0.0,0.0,45.33,5.71,0
2590,0.0,0.0,44.86,5.38,0
2591,0.0,0.0,45.2,5.77,0
2592,0.0,0.0,44.67,6.99,0
2593,0.0,0.0,45.44,6.88,0
2594,0.0,0.0,46.12,8.0,0
2595,0.0,0.0,46.78,9.46,0
2596,0.0,0.0,47.88,10.2,0
2597,0.0,0.0,48.42,8.53,0
2598,0.0,0.0,49.26,10.61,0
2599,0.0,0.0,48.8,10.26,0
2600,0.0,0.0,49.24,10.45,0
2601,0.0,0.0,48.32,11.29,0
2602,0.0,0.0,47.96,10.42,0
2603,0.0,0.0,47.84,7.7,0
2604,0.0,0.0,47.55,8.76,0
2605,0.0,0.0,47.53,6.41,0
2606,0.0,0.0,47.58,7.34,0
2607,0.0,0.0,47.3,8.46,0
2608,0.0,0.0,46.73,7.79,0
2609,0.0,0.0,46.09,5.85,0
2610,0.0,0.0,45.05,5.84,0
2611,0.0,0.0,44.79,6.16,0
2612,0.0,0.0,44.66,6.93,0
2613,0.0,0.0,44.64,7.7,0
2614,0.0,0.0,45.37,5.49,0
2615,0.0,0.0,45.29,6.06,0
2616,0.0,0.0,45.71,7.54,0
2617,0.0,0.0,46.57,7.02,0
2618,0.0,0.0,45.55,0.99,0
2619,0.0,0.0,44.03,0.92,0
2620,0.0,0.0,44.15,1.42,0
2621,0.0,0.0,42.77,0.71,0
2622,0.0,0.0,41.87,1.77,0
2623,0.0,0.0,41.11,2.25,0
2624,0.0,0.0,41.17,3.05,0
2625,0.0,0.0,41.49,6.06,0
2626,0.0,0.0,41.81,5.58,0
2627,0.0,0.0,43.38,7.21,0
2628,0.0,0.0,44.1,8.12,0
2629,0.002,0.11,45.3,10.1,0
2630,0.006999999999999999,0.33,45.16,11.41,0
2631,0.027999999999999997,0.58,44.57,14.99,0
2632,0.075,0.75,44.25,12.95,0
2633,0.057,0.76,45.04,13.4,0
2634,0.057999999999999996,1.0,47.12,12.71,0
2635,0.018000000000000002,0.93,49.36,13.96,0
2636,0.006,0.43,49.21,10.55,0
2637,0.02,0.33,48.41,7.54,0
2638,0.02,0.87,50.57,10.1,0
2639,0.02,1.0,51.67,9.39,0
2640,0.011000000000000001,0.71,52.19,9.61,0
2641,0.001,0.05,51.27,9.86,0
2642,0.006,0.48,49.7,8.85,0
2643,0.005,0.74,48.72,9.27,0
2644,0.0,0.0,48.66,8.19,0
2645,0.0,0.0,48.81,8.71,0
2646,0.0,0.0,48.71,7.74,0
2647,0.0,0.0,48.66,7.85,0
2648,0.001,0.17,48.66,9.35,0
2649,0.001,0.19,47.74,6.5,0
2650,0.002,0.34,47.87,6.78,0
2651,0.002,0.34,48.12,12.21,0
2652,0.0,0.0,48.58,10.63,0
2653,0.0,0.0,49.93,13.51,0
2654,0.0,0.0,50.72,13.31,0
2655,0.0,0.0,52.7,13.41,0
2656,0.0,0.0,54.28,15.0,0
2657,0.0,0.0,53.44,13.3,0
2658,0.0,0.0,55.34,15.47,0
2659,0.002,0.34,54.39,18.29,0
