color,precipIntensity,precipProbability,summary,temperature,timestamp,visibility,windSpeed
green,0.0,0.0,Clear,47.53,2009-11-17 09:00:00,6.216,8.13
green,0.0,0.0,Clear,49.69,2009-11-17 10:00:00,6.216,10.4
green,0.0,0.0,Clear,51.56,2009-11-17 11:00:00,6.216,11.45
green,0.0,0.0,Partly Cloudy,53.39,2009-11-17 12:00:00,6.216,11.59
green,0.0,0.0,Partly Cloudy,53.57,2009-11-17 13:00:00,6.216,13.28
green,0.0,0.0,Mostly Cloudy,53.67,2009-11-17 14:00:00,6.216,13.69
green,0.0,0.0,Partly Cloudy,53.17,2009-11-17 15:00:00,6.216,12.94
green,0.0,0.0,Partly Cloudy,51.75,2009-11-17 16:00:00,6.216,11.41
green,0.0,0.0,Partly Cloudy,50.32,2009-11-17 17:00:00,6.216,9.41
green,0.0,0.0,Clear,49.29,2009-11-17 18:00:00,6.216,11.11
green,0.0,0.0,Clear,49.86,2009-11-17 19:00:00,6.216,13.18
green,0.0,0.0,Clear,49.92,2009-11-17 20:00:00,6.216,12.55
green,0.0,0.0,Clear,49.93,2009-11-17 21:00:00,6.216,12.99
green,0.0,0.0,Clear,49.94,2009-11-17 22:00:00,6.216,13.8
yellow,0.0,0.0,Clear,50.75,2009-11-17 23:00:00,6.216,15.7
yellow,0.0,0.0,Clear,51.12,2009-11-18 00:00:00,6.216,13.64
yellow,0.0,0.0,Mostly Cloudy,51.22,2009-11-18 01:00:00,6.216,13.98
yellow,0.0,0.0,Partly Cloudy,51.6,2009-11-18 02:00:00,6.216,14.37
yellow,0.0,0.0,Partly Cloudy,52.06,2009-11-18 03:00:00,6.216,18.78
yellow,0.0,0.0,Clear,53.13,2009-11-18 04:00:00,6.216,17.15
yellow,0.0,0.0,Mostly Cloudy,53.9,2009-11-18 05:00:00,6.216,17.24
yellow,0.0,0.0,Mostly Cloudy,54.51,2009-11-18 06:00:00,6.216,21.1
yellow,0.0,0.0,Mostly Cloudy,54.98,2009-11-18 07:00:00,6.216,21.48
yellow,0.0,0.0,Mostly Cloudy,55.14,2009-11-18 08:00:00,6.216,23.11
yellow,0.0,0.0,Mostly Cloudy,55.43,2009-11-18 09:00:00,6.216,23.35
yellow,0.0,0.0,Mostly Cloudy,56.36,2009-11-18 10:00:00,6.216,23.54
yellow,0.0,0.0,Windy and Mostly Cloudy,57.51,2009-11-18 11:00:00,6.216,23.83
yellow,0.0,0.0,Mostly Cloudy,57.78,2009-11-18 12:00:00,6.216,22.59
yellow,0.0,0.0,Mostly Cloudy,57.62,2009-11-18 13:00:00,6.216,23.37
yellow,0.0,0.0,Mostly Cloudy,57.21,2009-11-18 14:00:00,6.216,19.77
yellow,0.0,0.0,Overcast,57.1,2009-11-18 15:00:00,6.216,17.85
yellow,0.0,0.0,Mostly Cloudy,57.11,2009-11-18 16:00:00,6.216,15.57
yellow,0.0,0.0,Overcast,56.79,2009-11-18 17:00:00,6.216,15.26
yellow,0.0,0.0,Mostly Cloudy,55.68,2009-11-18 18:00:00,6.216,14.56
yellow,0.0,0.0,Partly Cloudy,55.25,2009-11-18 19:00:00,6.216,13.12
yellow,0.0,0.0,Partly Cloudy,55.09,2009-11-18 20:00:00,6.216,12.67
yellow,0.0,0.0,Mostly Cloudy,55.0,2009-11-18 21:00:00,6.216,14.17
yellow,0.0,0.0,Clear,55.09,2009-11-18 22:00:00,6.216,16.99
yellow,0.0,0.0,Partly Cloudy,55.05,2009-11-18 23:00:00,6.216,16.02
yellow,0.0,0.0,Clear,55.59,2009-11-19 00:00:00,6.216,14.81
yellow,0.0,0.0,Clear,55.61,2009-11-19 01:00:00,6.216,17.38
yellow,0.0,0.0,Partly Cloudy,55.62,2009-11-19 02:00:00,6.216,15.96
yellow,0.0,0.0,Partly Cloudy,55.52,2009-11-19 03:00:00,6.216,16.46
yellow,0.0,0.0,Overcast,55.13,2009-11-19 05:00:00,6.216,13.05
yellow,0.0,0.0,Mostly Cloudy,55.83,2009-11-19 06:00:00,6.216,15.59
yellow,0.0,0.0,Overcast,56.36,2009-11-19 07:00:00,6.216,16.11
yellow,0.0,0.0,Mostly Cloudy,56.08,2009-11-19 08:00:00,6.216,18.43
yellow,0.0,0.0,Mostly Cloudy,55.52,2009-11-19 09:00:00,6.216,19.21
yellow,0.0,0.0,Mostly Cloudy,56.28,2009-11-19 10:00:00,6.216,19.0
yellow,0.0,0.0,Mostly Cloudy,56.98,2009-11-19 11:00:00,6.216,19.96
yellow,0.0,0.0,Partly Cloudy,57.61,2009-11-19 12:00:00,6.216,20.37
yellow,0.0,0.0,Partly Cloudy,57.83,2009-11-19 13:00:00,6.216,19.19
yellow,0.0,0.0,Partly Cloudy,57.49,2009-11-19 14:00:00,6.216,16.88
yellow,0.0,0.0,Clear,56.1,2009-11-19 15:00:00,6.216,15.92
green,0.0,0.0,Clear,54.48,2009-11-19 16:00:00,6.216,13.71
green,0.0,0.0,Clear,53.76,2009-11-19 17:00:00,6.216,12.93
green,0.0,0.0,Clear,53.76,2009-11-19 18:00:00,6.216,14.19
green,0.0,0.0,Clear,53.76,2009-11-19 19:00:00,6.216,13.43
green,0.0,0.0,Clear,53.76,2009-11-19 20:00:00,6.216,15.32
green,0.0,0.0,Clear,54.04,2009-11-19 21:00:00,6.216,12.35
green,0.0,0.0,Clear,54.74,2009-11-19 22:00:00,6.216,14.99
green,0.0,0.0,Clear,55.09,2009-11-19 23:00:00,6.216,15.72
green,0.0,0.0,Clear,55.36,2009-11-20 00:00:00,6.216,14.26
green,0.0,0.0,Clear,55.11,2009-11-20 01:00:00,6.216,13.66
green,0.0,0.0,Overcast,55.62,2009-11-20 02:00:00,6.216,13.39
green,0.0,0.0,Overcast,55.98,2009-11-20 03:00:00,6.216,13.93
green,0.0,0.0,Mostly Cloudy,56.65,2009-11-20 04:00:00,6.216,15.12
green,0.0,0.0,Partly Cloudy,56.78,2009-11-20 05:00:00,6.216,12.78
green,0.0,0.0,Mostly Cloudy,56.55,2009-11-20 06:00:00,6.216,14.44
green,0.005,0.13,Overcast,56.5,2009-11-20 07:00:00,6.216,16.72
green,0.001,0.05,Mostly Cloudy,55.55,2009-11-20 08:00:00,6.216,15.41
green,0.0,0.0,Mostly Cloudy,56.34,2009-11-20 09:00:00,6.216,14.68
green,0.0,0.0,Mostly Cloudy,57.01,2009-11-20 10:00:00,6.216,15.06
green,0.001,0.1,Mostly Cloudy,57.56,2009-11-20 11:00:00,6.216,13.43
green,0.035,1.0,Light Rain,57.57,2009-11-20 12:00:00,6.216,12.38
green,0.026,0.72,Light Rain,56.02,2009-11-20 13:00:00,6.216,12.87
green,0.002,0.38,Possible Drizzle,57.15,2009-11-20 14:00:00,6.216,13.13
green,0.0,0.0,Partly Cloudy,56.94,2009-11-20 15:00:00,6.216,10.15
green,0.0,0.0,Partly Cloudy,55.52,2009-11-20 16:00:00,6.216,9.22
green,0.0,0.0,Clear,53.32,2009-11-20 17:00:00,6.216,8.29
green,0.0,0.0,Clear,51.38,2009-11-20 18:00:00,6.216,6.62
green,0.0,0.0,Clear,50.23,2009-11-20 19:00:00,6.216,4.73
green,0.0,0.0,Clear,48.86,2009-11-20 20:00:00,6.216,5.17
green,0.0,0.0,Clear,47.83,2009-11-20 21:00:00,6.216,4.45
green,0.0,0.0,Clear,47.55,2009-11-20 22:00:00,6.216,4.14
green,0.0,0.0,Clear,46.19,2009-11-20 23:00:00,6.216,3.57
green,0.0,0.0,Clear,45.66,2009-11-21 00:00:00,6.216,4.24
green,0.0,0.0,Foggy,47.64,2009-11-21 01:00:00,1.489,4.55
green,0.0,0.0,Mostly Cloudy,47.53,2009-11-21 02:00:00,5.591,4.32
green,0.0,0.0,Overcast,48.31,2009-11-21 03:00:00,5.591,5.54
green,0.0,0.0,Overcast,48.3,2009-11-21 04:00:00,6.216,4.74
green,0.0,0.0,Mostly Cloudy,48.86,2009-11-21 05:00:00,6.216,6.12
green,0.0,0.0,Overcast,50.2,2009-11-21 06:00:00,6.216,7.56
green,0.001,0.14,Overcast,51.86,2009-11-21 07:00:00,6.216,7.93
green,0.001,0.18,Overcast,53.32,2009-11-21 08:00:00,5.042,8.6
green,0.0,0.0,Overcast,54.63,2009-11-21 09:00:00,5.846,9.99
green,0.0,0.0,Mostly Cloudy,55.66,2009-11-21 10:00:00,6.216,12.36
green,0.0,0.0,Overcast,57.04,2009-11-21 11:00:00,6.216,11.68
green,0.0,0.0,Mostly Cloudy,57.65,2009-11-21 12:00:00,6.216,12.07
green,0.0,0.0,Mostly Cloudy,58.12,2009-11-21 13:00:00,6.216,12.77
green,0.0,0.0,Partly Cloudy,58.64,2009-11-21 14:00:00,6.216,11.3
yellow,0.0,0.0,Mostly Cloudy,47.91,2009-11-23 07:00:00,6.216,10.78
yellow,0.006,0.48,Possible Drizzle,48.09,2009-11-23 08:00:00,4.889,11.28
green,0.027,0.81,Light Rain,48.69,2009-11-23 09:00:00,6.216,13.36
green,0.0,0.0,Partly Cloudy,51.34,2009-11-23 10:00:00,6.216,11.56
green,0.0,0.0,Partly Cloudy,53.12,2009-11-23 11:00:00,6.216,14.06
green,0.0,0.0,Mostly Cloudy,54.63,2009-11-23 12:00:00,6.216,16.64
green,0.0,0.0,Mostly Cloudy,54.99,2009-11-23 13:00:00,6.216,19.35
green,0.005,0.52,Possible Drizzle,55.2,2009-11-23 14:00:00,6.216,18.47
green,0.002,0.5,Possible Drizzle,54.46,2009-11-23 15:00:00,6.216,21.66
green,0.009,0.32,Possible Drizzle,50.52,2009-11-23 16:00:00,6.216,15.94
green,0.0,0.0,Partly Cloudy,49.92,2009-11-23 17:00:00,6.216,10.51
green,0.0,0.0,Mostly Cloudy,50.52,2009-11-23 18:00:00,6.216,12.42
green,0.0,0.0,Mostly Cloudy,50.07,2009-11-23 19:00:00,6.216,12.03
green,0.0,0.0,Partly Cloudy,49.67,2009-11-23 20:00:00,6.216,10.52
green,0.0,0.0,Partly Cloudy,49.27,2009-11-23 21:00:00,6.216,11.2
green,0.0,0.0,Clear,48.37,2009-11-23 22:00:00,6.216,11.77
green,0.0,0.0,Clear,48.24,2009-11-23 23:00:00,6.216,12.64
green,0.0,0.0,Clear,47.49,2009-11-24 00:00:00,6.216,10.64
green,0.0,0.0,Mostly Cloudy,47.32,2009-11-24 01:00:00,6.216,9.08
green,0.0,0.0,Partly Cloudy,45.75,2009-11-24 02:00:00,6.216,7.75
green,0.0,0.0,Overcast,47.01,2009-11-24 03:00:00,6.216,8.69
green,0.0,0.0,Overcast,47.21,2009-11-24 04:00:00,6.216,7.83
green,0.0,0.0,Mostly Cloudy,47.3,2009-11-24 05:00:00,6.216,7.85
green,0.003,0.28,Mostly Cloudy,48.22,2009-11-24 06:00:00,6.216,8.23
green,0.018,0.9,Light Rain,49.32,2009-11-24 07:00:00,4.974,10.61
green,0.037,1.0,Light Rain,51.55,2009-11-24 08:00:00,6.216,12.36
green,0.002,0.36,Possible Drizzle,54.53,2009-11-24 09:00:00,6.216,15.73
green,0.0,0.0,Mostly Cloudy,55.27,2009-11-24 10:00:00,6.216,17.26
green,0.0,0.0,Partly Cloudy,55.57,2009-11-24 11:00:00,6.216,16.92
green,0.0,0.0,Mostly Cloudy,56.48,2009-11-24 12:00:00,6.216,17.43
green,0.0,0.0,Mostly Cloudy,56.72,2009-11-24 13:00:00,6.216,16.56
green,0.0,0.0,Mostly Cloudy,56.61,2009-11-24 14:00:00,6.216,15.91
green,0.0,0.0,Mostly Cloudy,56.58,2009-11-24 15:00:00,6.216,16.78
green,0.0,0.0,Mostly Cloudy,55.66,2009-11-24 16:00:00,6.216,17.79
green,0.0,0.0,Mostly Cloudy,55.64,2009-11-24 17:00:00,6.216,15.24
green,0.0,0.0,Overcast,55.5,2009-11-24 18:00:00,6.216,17.36
green,0.0,0.0,Overcast,54.52,2009-11-24 19:00:00,6.216,16.98
green,0.0,0.0,Mostly Cloudy,55.06,2009-11-24 20:00:00,6.216,16.32
green,0.0,0.0,Overcast,55.03,2009-11-24 21:00:00,6.216,19.33
green,0.0,0.0,Overcast,55.36,2009-11-24 22:00:00,6.216,19.82
green,0.0,0.0,Mostly Cloudy,55.9,2009-11-24 23:00:00,6.216,20.11
yellow,0.0,0.0,Mostly Cloudy,56.54,2009-11-25 00:00:00,6.216,21.22
yellow,0.001,0.07,Overcast,56.47,2009-11-25 01:00:00,6.216,19.78
yellow,0.01,0.18,Overcast,56.27,2009-11-25 02:00:00,6.216,19.89
yellow,0.026,0.45,Possible Light Rain,54.12,2009-11-25 03:00:00,6.216,21.09
yellow,0.081,1.0,Light Rain,51.6,2009-11-25 04:00:00,6.216,15.47
yellow,0.023,1.0,Light Rain,51.2,2009-11-25 05:00:00,6.216,14.59
yellow,0.013,0.93,Drizzle,49.89,2009-11-25 06:00:00,6.216,14.09
yellow,0.0,0.0,Partly Cloudy,48.17,2009-11-25 07:00:00,6.216,12.59
yellow,0.0,0.0,Clear,47.67,2009-11-25 08:00:00,6.216,11.14
green,0.0,0.0,Clear,47.59,2009-11-25 09:00:00,6.216,13.8
green,0.0,0.0,Clear,48.99,2009-11-25 10:00:00,6.216,14.81
green,0.0,0.0,Clear,50.16,2009-11-25 11:00:00,6.216,15.92
green,0.0,0.0,Clear,51.45,2009-11-25 12:00:00,6.216,19.04
green,0.0,0.0,Partly Cloudy,51.81,2009-11-25 13:00:00,6.216,18.54
green,0.0,0.0,Partly Cloudy,51.71,2009-11-25 14:00:00,6.216,15.35
green,0.0,0.0,Mostly Cloudy,51.2,2009-11-25 15:00:00,6.216,16.34
green,0.0,0.0,Partly Cloudy,48.51,2009-11-25 16:00:00,6.216,16.32
green,0.0,0.0,Partly Cloudy,47.18,2009-11-25 17:00:00,6.216,10.9
green,0.0,0.0,Clear,46.86,2009-11-25 20:00:00,6.216,13.59
green,0.0,0.0,Clear,46.65,2009-11-25 21:00:00,6.216,12.1
green,0.0,0.0,Clear,46.45,2009-11-25 22:00:00,6.216,12.04
green,0.0,0.0,Clear,46.24,2009-11-25 23:00:00,6.216,13.02
green,0.0,0.0,Clear,45.98,2009-11-26 00:00:00,6.216,12.76
green,0.0,0.0,Clear,46.13,2009-11-26 01:00:00,6.216,13.81
green,0.0,0.0,Partly Cloudy,46.63,2009-11-26 02:00:00,6.216,12.93
green,0.0,0.0,Clear,46.32,2009-11-26 03:00:00,6.216,11.81
green,0.0,0.0,Clear,45.94,2009-11-26 04:00:00,6.216,12.22
green,0.0,0.0,Clear,45.68,2009-11-26 05:00:00,6.216,12.67
green,0.0,0.0,Mostly Cloudy,44.69,2009-11-26 06:00:00,6.216,12.46
green,0.0,0.0,Partly Cloudy,44.83,2009-11-26 07:00:00,6.216,10.72
green,0.0,0.0,Partly Cloudy,44.53,2009-11-26 08:00:00,6.216,11.13
green,0.0,0.0,Partly Cloudy,44.49,2009-11-26 09:00:00,6.216,9.89
green,0.0,0.0,Clear,45.98,2009-11-26 10:00:00,6.216,14.01
green,0.0,0.0,Partly Cloudy,47.66,2009-11-26 11:00:00,6.216,15.09
green,0.0,0.0,Partly Cloudy,48.26,2009-11-26 12:00:00,6.216,18.87
green,0.0,0.0,Partly Cloudy,49.47,2009-11-26 13:00:00,6.216,17.46
green,0.0,0.0,Partly Cloudy,49.26,2009-11-26 14:00:00,6.216,16.62
green,0.0,0.0,Partly Cloudy,48.31,2009-11-26 15:00:00,6.216,15.31
green,0.0,0.0,Partly Cloudy,46.63,2009-11-26 16:00:00,6.216,12.97
green,0.0,0.0,Clear,45.41,2009-11-26 17:00:00,6.216,8.94
green,0.0,0.0,Clear,44.46,2009-11-26 18:00:00,6.216,7.89
green,0.0,0.0,Clear,43.15,2009-11-26 19:00:00,6.216,8.0
green,0.0,0.0,Partly Cloudy,43.09,2009-11-26 20:00:00,6.216,8.41
green,0.0,0.0,Clear,42.88,2009-11-26 21:00:00,6.216,7.78
green,0.0,0.0,Clear,42.24,2009-11-26 22:00:00,6.216,6.75
green,0.0,0.0,Clear,41.78,2009-11-26 23:00:00,6.216,7.63
green,0.0,0.0,Clear,42.24,2009-11-27 00:00:00,6.216,7.54
green,0.0,0.0,Partly Cloudy,42.36,2009-11-27 01:00:00,6.216,6.95
green,0.0,0.0,Clear,42.23,2009-11-27 02:00:00,6.216,6.28
green,0.0,0.0,Clear,41.2,2009-11-27 03:00:00,6.216,6.36
green,0.0,0.0,Clear,41.03,2009-11-27 04:00:00,6.216,6.78
green,0.0,0.0,Clear,40.56,2009-11-27 05:00:00,6.216,6.69
green,0.0,0.0,Clear,40.36,2009-11-27 06:00:00,6.216,9.12
green,0.0,0.0,Clear,39.71,2009-11-27 07:00:00,6.216,7.59
green,0.0,0.0,Overcast,34.43,2010-01-12 10:00:00,3.607,5.79
green,0.0,0.0,Overcast,33.89,2010-01-12 11:00:00,2.808,6.28
green,0.0,0.0,Overcast,33.88,2010-01-12 12:00:00,3.27,5.3
green,0.0,0.0,Mostly Cloudy,34.42,2010-01-12 13:00:00,4.663,6.89
green,0.0,0.0,Mostly Cloudy,34.8,2010-01-12 14:00:00,4.796,10.13
green,0.0,0.0,Mostly Cloudy,34.36,2010-01-12 15:00:00,6.048,10.16
green,0.0,0.0,Mostly Cloudy,34.08,2010-01-12 16:00:00,6.216,8.43
green,0.0,0.0,Overcast,34.07,2010-01-12 17:00:00,6.216,7.27
green,0.0,0.0,Mostly Cloudy,33.77,2010-01-12 18:00:00,6.089,8.64
green,0.0,0.0,Overcast,33.78,2010-01-12 19:00:00,6.216,8.54
green,0.0,0.0,Overcast,33.77,2010-01-12 20:00:00,6.216,8.88
green,0.0,0.0,Overcast,33.84,2010-01-12 21:00:00,6.216,10.44
green,0.0,0.0,Overcast,33.76,2010-01-12 22:00:00,6.216,8.73
green,0.0,0.0,Overcast,33.84,2010-01-12 23:00:00,6.216,9.78
green,0.0,0.0,Overcast,33.88,2010-01-13 00:00:00,6.216,8.61
green,0.0,0.0,Overcast,33.87,2010-01-13 01:00:00,6.216,8.39
green,0.0,0.0,Overcast,33.82,2010-01-13 02:00:00,6.216,7.9
green,0.0,0.0,Overcast,33.44,2010-01-13 03:00:00,6.216,7.76
green,0.0,0.0,Overcast,33.28,2010-01-13 04:00:00,6.216,6.72
green,0.0,0.0,Overcast,33.31,2010-01-13 05:00:00,6.216,7.1
green,0.0,0.0,Overcast,33.28,2010-01-13 06:00:00,6.216,6.94
green,0.0,0.0,Overcast,33.27,2010-01-13 07:00:00,6.216,5.65
green,0.0,0.0,Overcast,33.26,2010-01-13 08:00:00,5.649,4.13
green,0.0,0.0,Overcast,33.46,2010-01-13 09:00:00,5.459,3.68
green,0.0,0.0,Overcast,33.59,2010-01-13 10:00:00,3.757,4.0
green,0.0,0.0,Overcast,33.74,2010-01-13 11:00:00,4.724,4.02
green,0.001,0.19,Overcast,33.73,2010-01-13 12:00:00,2.992,4.44
green,0.003,0.28,Mostly Cloudy,33.7,2010-01-13 13:00:00,2.334,3.98
green,0.001,0.05,Overcast,33.82,2010-01-13 14:00:00,2.053,2.63
green,0.0,0.0,Foggy,33.58,2010-01-13 15:00:00,1.492,0.51
green,0.0,0.0,Foggy,32.66,2010-01-13 16:00:00,1.244,1.05
green,0.0,0.0,Foggy,32.5,2010-01-13 17:00:00,1.294,0.59
green,0.002,0.09,Foggy,32.4,2010-01-13 18:00:00,1.194,0.09
green,0.0,0.0,Foggy,31.89,2010-01-13 19:00:00,0.737,0.51
green,0.0,0.0,Foggy,31.61,2010-01-13 20:00:00,1.29,0.86
green,0.0,0.0,Foggy,31.25,2010-01-13 21:00:00,1.244,0.82
green,0.0,0.0,Foggy,30.89,2010-01-13 22:00:00,0.248,0.85
green,0.0,0.0,Foggy,30.9,2010-01-13 23:00:00,0.994,1.62
green,0.0,0.0,Overcast,31.2,2010-01-14 00:00:00,2.488,1.09
green,0.0,0.0,Overcast,31.67,2010-01-14 01:00:00,3.108,1.13
green,0.0,0.0,Overcast,32.0,2010-01-14 02:00:00,2.302,1.61
green,0.0,0.0,Overcast,32.6,2010-01-14 03:00:00,3.73,1.97
green,0.0,0.0,Overcast,32.97,2010-01-14 04:00:00,3.73,0.91
green,0.0,0.0,Overcast,33.29,2010-01-14 05:00:00,3.73,0.83
green,0.0,0.0,Foggy,33.26,2010-01-14 06:00:00,0.497,1.33
green,0.0,0.0,Foggy,33.53,2010-01-14 07:00:00,0.2,3.09
green,0.0,0.0,Foggy,33.68,2010-01-14 08:00:00,0.269,2.22
yellow,0.0,0.0,Partly Cloudy,39.39,2010-02-06 11:00:00,3.348,4.63
yellow,0.0,0.0,Partly Cloudy,41.01,2010-02-06 12:00:00,3.162,4.48
green,0.002,0.6,Possible Drizzle,40.72,2010-02-06 13:00:00,2.0,6.01
green,0.0,0.0,Foggy,41.67,2010-02-06 14:00:00,1.017,6.7
green,0.0,0.0,Overcast,40.95,2010-02-06 15:00:00,3.162,7.07
green,0.0,0.0,Foggy,39.98,2010-02-06 16:00:00,0.903,8.4
green,0.0,0.0,Overcast,39.31,2010-02-06 17:00:00,4.01,6.75
green,0.0,0.0,Overcast,39.22,2010-02-06 18:00:00,5.591,7.32
green,0.0,0.0,Overcast,39.11,2010-02-06 19:00:00,2.741,7.05
green,0.0,0.0,Overcast,39.14,2010-02-06 20:00:00,2.488,5.92
green,0.0,0.0,Overcast,39.39,2010-02-06 21:00:00,6.216,4.33
green,0.0,0.0,Overcast,39.23,2010-02-06 22:00:00,6.216,6.87
green,0.0,0.0,Overcast,39.12,2010-02-06 23:00:00,6.216,6.55
green,0.0,0.0,Overcast,39.08,2010-02-07 00:00:00,6.216,4.2
green,0.0,0.0,Overcast,38.95,2010-02-07 01:00:00,5.591,0.51
green,0.0,0.0,Overcast,38.59,2010-02-07 02:00:00,6.216,1.07
green,0.0,0.0,Overcast,38.49,2010-02-07 03:00:00,4.974,2.06
green,0.0,0.0,Overcast,38.57,2010-02-07 04:00:00,3.73,3.8
green,0.0,0.0,Overcast,38.71,2010-02-07 05:00:00,3.73,4.13
green,0.0,0.0,Overcast,38.75,2010-02-07 06:00:00,3.73,4.75
green,0.0,0.0,Overcast,38.42,2010-02-07 07:00:00,3.73,4.99
green,0.0,0.0,Foggy,37.86,2010-02-07 08:00:00,1.684,4.75
green,0.0,0.0,Foggy,38.17,2010-02-07 09:00:00,1.862,4.62
green,0.0,0.0,Foggy,38.99,2010-02-07 10:00:00,1.555,4.05
green,0.0,0.0,Overcast,39.42,2010-02-07 11:00:00,2.718,4.07
green,0.0,0.0,Overcast,40.46,2010-02-07 12:00:00,3.098,4.12
green,0.0,0.0,Overcast,40.44,2010-02-07 13:00:00,3.255,4.9
green,0.0,0.0,Overcast,39.98,2010-02-07 14:00:00,5.982,5.05
green,0.0,0.0,Mostly Cloudy,38.22,2010-02-07 15:00:00,2.993,5.97
green,0.0,0.0,Mostly Cloudy,38.39,2010-02-07 16:00:00,4.036,5.16
green,0.0,0.0,Overcast,37.92,2010-02-07 17:00:00,6.216,3.79
green,0.0,0.0,Overcast,37.72,2010-02-07 18:00:00,6.216,4.33
green,0.0,0.0,Overcast,37.69,2010-02-07 19:00:00,3.61,4.91
green,0.0,0.0,Overcast,37.17,2010-02-07 20:00:00,6.216,5.03
green,0.0,0.0,Overcast,37.16,2010-02-07 21:00:00,5.982,5.53
green,0.0,0.0,Overcast,37.04,2010-02-07 22:00:00,5.591,5.26
green,0.0,0.0,Overcast,36.94,2010-02-07 23:00:00,5.591,5.36
green,0.0,0.0,Overcast,36.19,2010-02-08 00:00:00,5.591,3.87
green,0.0,0.0,Overcast,35.96,2010-02-08 01:00:00,3.73,3.7
green,0.0,0.0,Overcast,35.96,2010-02-08 02:00:00,3.73,4.75
