,precipIntensity,precipProbability,temperature,windSpeed,label
1550,0.0,0.0,50.66,4.56,0
1551,0.009000000000000001,1.0,50.94,0.38,0
1552,0.0,0.0,51.25,3.05,0
1553,0.0,0.0,51.27,3.31,0
1554,0.0,0.0,50.44,3.39,0
1555,0.0,0.0,50.3,0.15,0
1556,0.003,0.66,51.34,0.33,0
1557,0.0,0.0,50.89,1.23,0
1558,0.0,0.0,51.21,0.78,0
1559,0.0,0.0,53.93,3.36,0
1560,0.0,0.0,54.55,1.47,0
1561,0.0,0.0,55.24,1.74,0
1562,0.006,0.6,55.93,0.34,0
1563,0.0,0.0,56.6,1.68,0
1564,0.006,0.39,58.07,2.06,0
1565,0.0,0.0,60.62,3.05,0
1566,0.0,0.0,62.89,5.58,0
1567,0.006999999999999999,0.17,60.74,8.14,0
1568,0.0,0.0,60.06,3.58,0
1569,0.0,0.0,62.13,2.4,0
1570,0.0,0.0,57.69,2.17,0
1571,0.0,0.0,53.0,5.52,0
1572,0.0,0.0,52.47,2.43,0
1573,0.0,0.0,51.31,3.83,0
1574,0.0,0.0,52.17,3.77,0
1575,0.0,0.0,51.04,3.06,0
1576,0.0,0.0,50.9,0.76,0
1577,0.0,0.0,47.35,1.5,0
1578,0.0,0.0,44.67,1.34,0
1579,0.0,0.0,46.46,1.14,0
1580,0.0,0.0,46.74,1.03,0
1581,0.0,0.0,48.87,1.28,0
1582,0.0,0.0,49.7,2.65,0
1583,0.0,0.0,51.2,1.22,0
1584,0.0,0.0,53.44,1.29,0
1585,0.0,0.0,54.22,1.91,0
1586,0.0,0.0,56.6,4.93,0
1587,0.0,0.0,57.43,5.43,0
1588,0.0,0.0,59.78,3.33,0
1589,0.002,0.02,62.39,3.68,0
1590,0.0,0.0,62.18,3.39,0
1591,0.002,0.17,62.53,3.27,0
1592,0.0,0.0,64.15,4.97,0
1593,0.0,0.0,61.47,4.6,0
1594,0.0125,0.05,59.38,4.84,0
1595,0.0,0.0,57.49,7.42,0
1596,0.0,0.0,55.66,7.57,0
1597,0.0,0.0,54.5,6.32,0
1598,0.0,0.0,53.65,4.8,0
1599,0.0,0.0,52.34,1.12,0
1600,0.004,0.01,52.17,2.33,0
1601,0.0,0.0,52.28,3.91,0
1602,0.0,0.0,50.85,4.11,0
1603,0.0,0.0,51.36,3.37,0
1604,0.0,0.0,51.45,5.88,0
1605,0.005,0.7,51.82,4.77,0
1606,0.0,0.0,53.0,4.59,0
1607,0.0,0.0,54.53,6.84,0
1608,0.0,0.0,56.69,8.92,0
1609,0.0,0.0,56.47,7.44,0
1610,0.0,0.0,58.93,7.33,0
1611,0.0,0.0,61.94,7.75,0
1612,0.0,0.0,62.68,8.58,0
1613,0.0,0.0,64.28,7.89,0
1614,0.0,0.0,64.9,9.43,0
1615,0.0,0.0,65.33,7.91,0
1616,0.0,0.0,65.05,7.0,0
1617,0.0,0.0,62.96,4.82,0
1618,0.0,0.0,62.42,7.42,0
1619,0.0,0.0,59.37,4.75,0
1620,0.0,0.0,57.56,5.11,0
1621,0.0,0.0,56.69,3.61,0
1622,0.0,0.0,52.67,2.41,0
1623,0.0,0.0,51.2,2.1,0
1624,0.0,0.0,47.83,2.44,0
1625,0.0,0.0,45.76,5.92,0
1626,0.0,0.0,44.37,6.22,0
1627,0.0,0.0,45.94,5.41,0
1628,0.0,0.0,44.55,5.58,0
1629,0.0,0.0,45.09,0.94,0
1630,0.0,0.0,47.24,3.46,0
1631,0.0,0.0,51.31,5.56,0
1632,0.0,0.0,57.63,7.28,0
1633,0.0,0.0,60.1,8.1,0
1634,0.0,0.0,61.86,9.31,0
1635,0.0,0.0,63.42,10.58,0
1636,0.0,0.0,65.39,10.21,0
1637,0.0,0.0,66.03,8.71,0
1638,0.0,0.0,65.18,8.2,0
1639,0.0,0.0,66.11,7.56,0
1640,0.0,0.0,66.17,9.18,0
1641,0.0,0.0,65.17,7.38,0
1642,0.0,0.0,63.06,6.99,0
1643,0.0,0.0,59.13,4.55,0
1644,0.0,0.0,56.49,2.14,0
1645,0.0,0.0,54.85,3.85,0
1646,0.0,0.0,52.03,8.25,0
1647,0.0,0.0,50.48,6.7,0
1648,0.0,0.0,46.96,2.22,0
1649,0.0,0.0,43.47,2.71,0
1650,0.0,0.0,43.75,1.77,0
1651,0.0,0.0,43.95,3.47,0
1652,0.0,0.0,44.06,3.75,0
1653,0.0,0.0,45.21,1.33,0
1654,0.0,0.0,46.82,1.4,0
1655,0.0,0.0,53.44,4.88,0
1656,0.0,0.0,58.68,2.19,0
